chrom	start	end	min_p	n_probes	z_p	z_sidak_p	genes	genes_flanking	genes_type
chr2	47489310	47489400	7.64e-05	9	1.04e-07	0.001944	MSH2	MSH2	HAVANA
chr2	17815727	17815873	3.22e-05	10	1.69e-07	0.001944	.	MSGN1	HAVANA
chr16	86198297	86198711	0.0002542	24	4.8e-07	0.001944	AC135012.3,LINC01082	AC135012.3,LINC01082	HAVANA,HAVANA
chr14	35384806	35384851	4.67e-05	4	5.23e-08	0.001951	.	AL133163.1	HAVANA
chr4	124415210	124415333	7.44e-05	4	1.44e-07	0.001959	.	.	.
chr3	194203631	194203853	0.000161	8	2.62e-07	0.001977	LINC02036	LINC02036	HAVANA
chr1	2523199	2523405	0.0001414	16	2.45e-07	0.001993	PANK4	PANK4	HAVANA
chr8	98168343	98168614	3.03e-05	33	3.22e-07	0.001995	.	.	.
chr10	92042822	92042878	5.59e-05	5	6.74e-08	0.002019	.	CPEB3	HAVANA
chr1	203075549	203076166	0.0005532	80	7.44e-07	0.002023	PPFIA4	PPFIA4	HAVANA
chr8	30541236	30541308	6.7e-05	6	8.68e-08	0.002023	RBPMS	RBPMS	HAVANA
chr12	47078124	47078629	0.00354	23	6.14e-07	0.00204	AMIGO2	AMIGO2,PCED1B	HAVANA,HAVANA
chr2	1562051	1562406	0.0009907	27	4.32e-07	0.002041	AC105450.1,AC141930.1	AC105450.1,AC141930.1	HAVANA,HAVANA
chr17	78568881	78569241	0.0007642	19	4.44e-07	0.002069	DNAH17	DNAH17	HAVANA
chr8	377667	377788	8.8e-05	7	1.52e-07	0.002104	FAM87A	FAM87A	HAVANA
chr6	10381836	10381931	8.44e-05	12	1.22e-07	0.002157	.	.	.
chr14	32826824	32826928	8.1e-05	7	1.36e-07	0.002192	AKAP6	AKAP6	HAVANA
chr6	106103128	106103215	8.07e-05	5	1.14e-07	0.002202	PRDM1,ATG5	PRDM1,ATG5,AL022067.1	HAVANA,HAVANA,HAVANA
chr2	101500956	101501125	9.74e-05	8	2.23e-07	0.002213	.	.	.
chr13	29532860	29532973	8.18e-05	19	1.51e-07	0.002241	SLC7A1	SLC7A1	HAVANA
chr10	87504132	87504194	6.69e-05	8	8.63e-08	0.002336	AL355334.2	AL355334.2,MIR4678,MINPP1	HAVANA,ENSEMBL,HAVANA
chr16	85360393	85360675	8.65e-05	18	3.94e-07	0.002346	GSE1	GSE1	HAVANA
chr17	80456694	80456824	3.18e-05	12	2.04e-07	0.002626	.	AC120024.1	HAVANA
chr17	36885427	36885655	9.47e-05	12	3.6e-07	0.002647	LHX1-DT	LHX1-DT	HAVANA
chr10	326649	326878	0.00106	17	3.62e-07	0.002654	DIP2C	DIP2C	HAVANA
chr6	98788186	98788277	9.61e-05	8	1.44e-07	0.002662	.	.	.
chr11	11521482	11521553	8.06e-05	4	1.13e-07	0.002679	GALNT18	GALNT18	HAVANA
chr4	185811683	185811806	1.79e-05	16	2.01e-07	0.002742	SORBS2	SORBS2	HAVANA
chr4	102599379	102599506	7.06e-05	6	2.14e-07	0.002821	NFKB1	NFKB1	HAVANA
chr15	39704430	39704521	0.0001009	5	1.55e-07	0.002848	FSIP1	FSIP1	HAVANA
chr11	66316014	66316356	0.0005101	32	5.94e-07	0.002912	AP001107.3,CD248	AP001107.3,CD248	HAVANA,HAVANA
chr19	582976	583145	7.73e-05	14	2.97e-07	0.002951	BSG	BSG	HAVANA
chr1	234564890	234564999	0.002619	3	1.93e-07	0.002966	.	AL161640.1	HAVANA
chr2	238890696	238891265	0.001414	38	1.04e-06	0.003076	TWIST2	TWIST2	HAVANA
chr19	15511848	15512027	4.13e-05	12	3.36e-07	0.003152	CYP4F22	CYP4F22,AC011492.1	HAVANA,HAVANA
chr7	6480306	6480382	9.61e-05	8	1.44e-07	0.003184	DAGLB,KDELR2	DAGLB,KDELR2	HAVANA,HAVANA
chr9	38319170	38319228	8.06e-05	10	1.13e-07	0.003274	.	.	.
chr5	191358	191903	0.001432	43	1.07e-06	0.003295	LRRC14B	PLEKHG4B,LRRC14B,AC021087.4,CCDC127	HAVANA,HAVANA,HAVANA,HAVANA
chr8	8141662	8141809	7.87e-05	19	2.89e-07	0.003299	AC105233.5	AC105233.5	HAVANA
chr22	46256109	46256289	0.004226	4	3.6e-07	0.003349	PKDREJ	PKDREJ	HAVANA
chr8	11770804	11770979	6.48e-06	13	3.68e-07	0.003521	NEIL2	NEIL2	HAVANA
chr14	104581913	104582014	0.0001295	10	2.14e-07	0.003545	TMEM179,C14orf180	TMEM179,C14orf180	HAVANA,HAVANA
chr2	174796774	174796975	7.06e-05	7	4.26e-07	0.003554	.	CHN1	HAVANA
chr1	29280753	29280922	0.0001182	4	3.6e-07	0.003567	PTPRU	PTPRU	HAVANA
chr7	155951624	155951927	0.000732	27	6.52e-07	0.003605	.	.	.
chr13	46437889	46438305	6.16e-05	66	9.21e-07	0.00371	RUBCNL,PPP1R2P4	RUBCNL,PPP1R2P4	HAVANA,HAVANA
chr10	132627543	132627952	0.0007044	15	9.4e-07	0.003851	INPP5A	INPP5A	HAVANA
chr13	44397501	44397634	0.00012	15	3.06e-07	0.003853	SERP2	SERP2,TUSC8	HAVANA,HAVANA
chr2	30193117	30193164	7.85e-05	5	1.08e-07	0.003856	.	.	.
chr7	35262094	35262343	1.08e-05	24	5.74e-07	0.003861	.	AC009531.1	HAVANA
chr1	25371847	25371985	0.0001417	9	3.25e-07	0.003942	RHCE	RHCE	HAVANA
chr17	74568049	74568189	8.07e-05	8	3.34e-07	0.004	.	CD300H	HAVANA
chr1	240139693	240139785	0.0001386	4	2.31e-07	0.004202	FMN2	FMN2,AL359918.1	HAVANA,HAVANA
chr9	33140262	33140273	2.88e-05	4	2.78e-08	0.004232	B4GALT1	B4GALT1	HAVANA
chr17	32269440	32269532	0.0001417	7	2.39e-07	0.004346	RHBDL3	AC026620.2,RHBDL3	HAVANA,HAVANA
chr16	53504749	53504844	0.0001436	4	2.47e-07	0.004348	.	AKTIP	HAVANA
chr5	1513642	1514066	0.00325	24	1.1e-06	0.004352	LPCAT1	LPCAT1,MIR6075	HAVANA,ENSEMBL
chr10	88952868	88953251	0.001753	15	9.99e-07	0.00437	STAMBPL1,ACTA2	STAMBPL1,ACTA2	HAVANA,HAVANA
chr5	111681814	111681980	3.14e-05	10	4.33e-07	0.004373	STARD4-AS1,NREP	STARD4-AS1,NREP	HAVANA,HAVANA
chr4	1194606	1194941	6.87e-05	28	9.1e-07	0.00455	SPON2	SPON2	HAVANA
chr17	41402244	41402306	0.0001085	6	1.7e-07	0.00459	.	KRT31,AC003958.2,KRT41P	HAVANA,HAVANA,HAVANA
chr14	100145335	100145438	0.0001616	5	2.85e-07	0.004632	DEGS2	EVL,DEGS2	HAVANA,HAVANA
chr22	50309316	50309402	0.0001442	3	2.48e-07	0.004826	DENND6B	PLXNB2,DENND6B	HAVANA,HAVANA
chr11	6441161	6441224	0.0001152	4	1.82e-07	0.004852	HPX	HPX	HAVANA
chr17	2282721	2282803	0.0001426	4	2.44e-07	0.00499	SMG6	SMG6	HAVANA
chr10	12396732	12396879	9.74e-05	8	4.39e-07	0.005006	CAMK1D	CAMK1D	HAVANA
chr11	67885992	67886255	0.0003828	29	7.95e-07	0.005067	.	AP003716.1	HAVANA
chr7	5695411	5695565	0.0001866	12	4.72e-07	0.005138	RNF216	RNF216	HAVANA
chr8	102124946	102125125	0.0001378	7	5.51e-07	0.005158	.	NCALD,MIR5680	HAVANA,ENSEMBL
chr13	112729440	112729828	0.0001073	43	1.2e-06	0.005175	ATP11A	ATP11A	HAVANA
chr3	69012378	69012615	0.0004374	17	7.48e-07	0.005288	EOGT	EOGT,AC109587.1	HAVANA,HAVANA
chr17	61408381	61408572	0.0001088	15	6.05e-07	0.005308	TBX2-AS1,TBX2	TBX2-AS1,TBX2,C17orf82	HAVANA,HAVANA,HAVANA
chr16	70789483	70789601	0.0001785	16	3.79e-07	0.005387	VAC14	VAC14	HAVANA
chr11	120219267	120219405	3.93e-05	8	4.5e-07	0.00546	OAF	OAF	HAVANA
chr14	75979646	75979909	0.0001941	13	8.61e-07	0.005487	IFT43,TGFB3	IFT43,TGFB3	HAVANA,HAVANA
chr14	103724286	103724541	0.0003253	27	8.44e-07	0.005544	ZFYVE21	ZFYVE21,RF00019	HAVANA,ENSEMBL
chr1	228613829	228614268	0.001197	41	1.46e-06	0.005568	.	RNA5S1,RNA5S2,RNA5S3,RNA5S4,RNA5S5	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr1	228630575	228630755	1.71e-05	31	6.17e-07	0.005745	.	RNA5S8,RNA5S9,RNA5S10,RNA5S11,RNA5S12	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr16	88502625	88502820	3.09e-05	18	6.69e-07	0.005747	ZFPM1	ZFPM1	HAVANA
chr1	228643961	228644356	0.0006818	49	1.39e-06	0.005897	.	RNA5S14,RNA5S15,RNA5S16,RNA5S17,RNA5SP18	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr19	518967	519150	0.0001121	28	6.54e-07	0.005988	TPGS1	TPGS1	HAVANA
chr19	15421948	15422030	0.0001672	10	2.99e-07	0.006105	WIZ	AKAP8L,WIZ	HAVANA,HAVANA
chr6	167795621	167795720	0.0001932	4	3.63e-07	0.006142	LINC01558,AL009178.2	LINC01558,AL009178.2,AL009178.3	HAVANA,HAVANA,HAVANA
chr10	96271368	96271506	0.0001501	10	5.07e-07	0.006146	BLNK	BLNK	HAVANA
chr16	88118319	88118541	0.000233	18	8.46e-07	0.006382	.	.	.
chr17	80826881	80827055	3.97e-05	21	6.66e-07	0.006409	RPTOR,AC016245.2	RPTOR,AC016245.2	HAVANA,HAVANA
chr12	1932437	1932585	7.2e-05	15	5.78e-07	0.006538	LINC00940	LINC00940	HAVANA
chr17	81839217	81839525	4.98e-05	29	1.21e-06	0.006595	.	PPP1R27,P4HB,AC145207.3	HAVANA,HAVANA,HAVANA
chr17	77376987	77377474	0.004622	22	1.92e-06	0.006606	SEPT9,AC111182.1	SEPT9,AC111182.1	HAVANA,HAVANA
chr4	32716247	32716414	5.36e-05	19	6.67e-07	0.00669	AC116611.1	AC116611.1	HAVANA
chr19	44904549	44904719	6.6e-05	13	6.89e-07	0.006785	.	TOMM40,APOE,AC011481.3	HAVANA,HAVANA,HAVANA
chr7	585436	585545	0.0001329	14	4.42e-07	0.006789	PRKAR1B	PRKAR1B	HAVANA
chr4	186700915	186701111	0.0001562	20	7.98e-07	0.006815	FAT1	FAT1,AC107050.1	HAVANA,HAVANA
chr7	106421269	106421357	0.0001928	4	3.61e-07	0.006862	AC004917.1	AC004917.1,AC005050.3	HAVANA,HAVANA
chr6	25027791	25027956	0.0001963	8	6.77e-07	0.006868	RIPOR2	RIPOR2,ASS1P1,RN7SL334P	HAVANA,HAVANA,ENSEMBL
chr17	82881367	82881536	8.18e-05	22	6.98e-07	0.006911	TBCD	TBCD	HAVANA
chr18	13222525	13222659	0.0001588	22	5.54e-07	0.006914	LDLRAD4	LDLRAD4	HAVANA
chr1	228637252	228637572	0.0001939	71	1.34e-06	0.007	.	RNA5S11,RNA5S12,RNA5S13,RNA5S14,RNA5S15	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr6	167379135	167379345	0.0003806	18	8.9e-07	0.007091	TCP10	TCP10	HAVANA
chr15	45645514	45645614	0.0002188	4	4.34e-07	0.007263	AC090527.2,SQOR	AC090527.2,SQOR	HAVANA,HAVANA
chr6	158663377	158663669	0.0001673	11	1.27e-06	0.007267	SYTL3	SYTL3	HAVANA
chr5	10306770	10306922	0.0002221	5	6.71e-07	0.007391	CMBL	CMBL	HAVANA
chr16	88195113	88195225	0.0002074	9	4.97e-07	0.007432	LINC02182	LINC02182,AC134312.6	HAVANA,HAVANA
chr1	18283186	18283243	0.0001493	4	2.59e-07	0.007602	IGSF21	IGSF21	HAVANA
chr12	130105544	130105688	0.0001672	12	6.58e-07	0.007643	.	.	.
chr6	13014774	13014991	4.94e-05	35	1e-06	0.007726	PHACTR1	PHACTR1	HAVANA
chr4	150580471	150580656	0.0001882	13	8.59e-07	0.007769	LRBA,AC110813.1	LRBA,AC110813.1,MAB21L2	HAVANA,HAVANA,HAVANA
chr22	20429537	20429714	0.0001593	37	8.31e-07	0.007853	SCARF2,AC007731.4	SCARF2,AC007731.4	HAVANA,HAVANA
chr4	15374448	15374624	0.0001841	18	8.52e-07	0.008103	AC098829.1,C1QTNF7,AC099550.1	AC098829.1,C1QTNF7,AC099550.1	HAVANA,HAVANA,HAVANA
chr16	4113771	4113980	5.05e-06	22	1.01e-06	0.00811	ADCY9	ADCY9	HAVANA
chr6	107824216	107824456	0.0003382	12	1.2e-06	0.008359	SCML4	SCML4	HAVANA
chr1	203029152	203029297	0.0002074	9	7.38e-07	0.00851	PPFIA4	TMEM183A,PPFIA4	HAVANA,HAVANA
chr20	23568317	23568496	0.0001455	12	9.19e-07	0.008589	CST9L	CST9L	HAVANA
chr19	12873755	12873894	0.0001824	16	7.28e-07	0.008761	MAST1	HOOK2,MAST1,DNASE2	HAVANA,HAVANA,HAVANA
chr1	33334552	33334620	0.0001928	7	3.62e-07	0.0089	AL513327.1,PHC2	AL513327.1,PHC2,MIR3605,RN7SKP16	HAVANA,HAVANA,ENSEMBL,ENSEMBL
chr14	105317199	105317436	0.0001164	18	1.27e-06	0.008963	PACS2	BRF1,PACS2	HAVANA,HAVANA
chr7	1562579	1562706	8.41e-05	19	7.19e-07	0.009462	.	TMEM184A,PSMG3	HAVANA,HAVANA
chr2	239002779	239002997	0.0002435	9	1.24e-06	0.009495	.	.	.
chr7	19377913	19378061	0.0002086	11	8.49e-07	0.009584	AC007091.1	AC007091.1	HAVANA
chr1	236155115	236155247	1.07e-05	26	7.7e-07	0.009747	GPR137B	GPR137B	HAVANA
chr17	6652160	6652465	0.002131	38	1.83e-06	0.01001	C17orf100	MED31,C17orf100,AC004706.1,MIR4520-1,MIR4520-2,ALOX15P1	HAVANA,HAVANA,HAVANA,ENSEMBL,ENSEMBL,HAVANA
chr13	110598350	110598487	0.0002889	16	8.27e-07	0.01009	.	.	.
chr14	69055404	69055571	0.0001417	21	1.01e-06	0.0101	DCAF5	DCAF5	HAVANA
chr16	89402172	89402372	0.0003014	14	1.22e-06	0.0102	ANKRD11	ANKRD11	HAVANA
chr9	136994598	136994740	0.0002196	15	8.72e-07	0.01027	CLIC3	PAXX,CLIC3	HAVANA,HAVANA
chr8	7355003	7355163	4.72e-05	24	9.85e-07	0.01028	FAM66B	FAM66B,ZNF705G	HAVANA,HAVANA
chr2	1891347	1891421	0.0002257	9	4.56e-07	0.0103	MYT1L	MYT1L	HAVANA
chr16	1708701	1709013	0.000685	23	1.94e-06	0.01039	MAPK8IP3	MAPK8IP3,AL031710.2,AL031710.1	HAVANA,HAVANA,HAVANA
chr16	85601873	85602084	0.0005564	11	1.32e-06	0.01044	GSE1	GSE1	HAVANA
chr3	141312840	141312969	0.0002844	4	8.08e-07	0.01046	PXYLP1,AC117383.1	PXYLP1,AC117383.1,AC117383.2	HAVANA,HAVANA,HAVANA
chr6	138538440	138538487	0.0001673	2	3e-07	0.01067	NHSL1	NHSL1	HAVANA
chr10	48274784	48274850	2.93e-05	5	4.23e-07	0.0107	.	FRMPD2	HAVANA
chr16	10749780	10749865	0.0002641	5	5.52e-07	0.01085	NUBP1	NUBP1	HAVANA
chr15	93803497	93803702	0.0002862	22	1.36e-06	0.01107	LINC01579	LINC01579	HAVANA
chr16	14400149	14400302	0.0002754	8	1.02e-06	0.01117	.	.	.
chr16	88151196	88151519	2.95e-05	50	2.2e-06	0.01136	.	.	.
chr21	42569968	42570299	0.00284	22	2.26e-06	0.01141	SLC37A1	SLC37A1	HAVANA
chr14	71595012	71595117	0.0002081	6	7.23e-07	0.0115	SIPA1L1	SIPA1L1,AC004974.1	HAVANA,HAVANA
chr1	161162310	161162371	0.000215	4	4.21e-07	0.01153	USP21	UFC1,AL590714.1,USP21,PPOX	HAVANA,HAVANA,HAVANA,HAVANA
chr16	88763205	88763326	0.0002498	5	8.43e-07	0.01163	PIEZO1	PIEZO1	HAVANA
chr16	22315060	22315278	0.0003332	14	1.54e-06	0.01178	POLR3E	POLR3E	HAVANA
chr1	228612639	228612893	0.0001476	59	1.86e-06	0.01225	.	RNA5S1,RNA5S2,RNA5S3,RNA5S4	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr11	11156326	11156415	0.0003014	7	6.59e-07	0.01237	AC111188.1	AC111188.1	HAVANA
chr6	138292042	138292139	0.0003327	10	7.35e-07	0.01266	ARFGEF3	ARFGEF3	HAVANA
chr17	40552148	40552378	9.81e-05	27	1.75e-06	0.01273	.	CCR7	HAVANA
chr2	38079419	38079514	0.0003321	8	7.31e-07	0.01285	CYP1B1,CYP1B1-AS1	CYP1B1,CYP1B1-AS1	HAVANA,HAVANA
chr2	212535974	212536163	7.1e-05	9	1.46e-06	0.01292	ERBB4	ERBB4	HAVANA
chr13	113022468	113022875	0.001069	41	3.21e-06	0.01314	MCF2L	MCF2L	HAVANA
chr10	80137033	80137212	0.0003545	9	1.41e-06	0.01316	PLAC9	PLAC9	HAVANA
chr5	135040692	135041161	0.0007895	27	3.7e-06	0.01317	C5orf66	C5orf66,AC008406.3,C5orf66-AS1	HAVANA,HAVANA,HAVANA
chr15	90885112	90885228	0.0001852	5	9.35e-07	0.01345	FES	FURIN,FES	HAVANA,HAVANA
chr16	2163660	2163823	0.0002243	18	1.34e-06	0.01376	TRAF7	TRAF7	HAVANA
chr10	11824890	11825070	0.0004794	13	1.51e-06	0.01395	PROSER2	PROSER2	HAVANA
chr1	8027261	8027570	0.002223	28	2.62e-06	0.01412	AL034417.2	ERRFI1,AL034417.2	HAVANA,HAVANA
chr11	46918851	46919129	0.0001672	20	2.35e-06	0.01412	.	LRP4,AC021573.1	HAVANA,HAVANA
chr12	2112047	2112209	0.0003762	9	1.37e-06	0.01415	CACNA1C	CACNA1C	HAVANA
chr9	134495999	134496126	0.0004004	14	1.09e-06	0.01428	.	.	.
chr2	127175888	127176079	0.0001888	25	1.64e-06	0.01431	.	.	.
chr1	235642227	235642529	0.001716	29	2.61e-06	0.01441	GNG4	GNG4	HAVANA
chr3	23672232	23672331	0.0003724	7	8.59e-07	0.01446	.	.	.
chr3	126487167	126487290	0.0003536	4	1.08e-06	0.01461	UROC1	UROC1	HAVANA
chr14	101555376	101555477	0.0003795	15	8.87e-07	0.01465	DIO3OS	DIO3OS,MIR1247	HAVANA,ENSEMBL
chr12	57232499	57232562	0.0002652	6	5.55e-07	0.0147	SHMT2	AC137834.2,SHMT2,NDUFA4L2	HAVANA,HAVANA,HAVANA
chr21	44816436	44816473	0.0001792	6	3.29e-07	0.01481	SUMO3	SUMO3	HAVANA
chr11	2265558	2265589	0.0001575	4	2.76e-07	0.01484	.	ASCL2	HAVANA
chr11	73958145	73958422	6e-05	20	2.48e-06	0.01492	DNAJB13	DNAJB13	HAVANA
chr1	152969190	152969529	0.02145	4	3.08e-06	0.01513	.	SPRR4	HAVANA
chr3	67648882	67648970	0.0003545	5	8.03e-07	0.01521	SUCLG2	SUCLG2	HAVANA
chr16	920171	920382	0.0004105	12	1.93e-06	0.01524	LMF1	LMF1,LMF1-AS1	HAVANA,HAVANA
chr4	908034	908373	0.0004292	19	3.1e-06	0.01525	GAK	GAK	HAVANA
chr10	93612283	93612707	0.01422	12	3.9e-06	0.01534	PDE6C	PDE6C	HAVANA
chr17	843193	843451	0.0003537	31	2.48e-06	0.01598	NXN	NXN	HAVANA
chr2	241859744	241860065	0.001764	34	3.1e-06	0.01607	.	PDCD1	HAVANA
chr3	11136565	11137114	0.006432	21	5.36e-06	0.01626	HRH1	HRH1	HAVANA
chr7	102933918	102934080	0.000412	22	1.61e-06	0.01657	FBXL13,LRRC17	FBXL13,LRRC17	HAVANA,HAVANA
chr7	2069610	2069874	0.0002844	22	2.65e-06	0.01672	MAD1L1,AC069288.1	MAD1L1,AC069288.1	HAVANA,HAVANA
chr11	113346037	113346100	0.0002965	4	6.34e-07	0.01676	TTC12	TTC12	HAVANA
chr5	20305534	20305690	0.0007635	17	1.61e-06	0.01717	CDH18,CDH18-AS1	CDH18,AC094103.1,CDH18-AS1	HAVANA,HAVANA,HAVANA
chr7	20217373	20217556	0.01014	8	1.91e-06	0.01735	MACC1	MACC1,AC005083.1	HAVANA,HAVANA
chr11	353519	353763	0.0002686	11	2.55e-06	0.01741	.	.	.
chr2	240921523	240921664	0.0003696	12	1.48e-06	0.01745	CROCC2	CROCC2	HAVANA
chr7	144407435	144407567	0.0004121	6	1.39e-06	0.01752	NOBOX	NOBOX	HAVANA
chr13	43347936	43348033	7.64e-05	5	1.02e-06	0.01754	ENOX1	ENOX1	HAVANA
chr5	156326966	156327314	0.002823	31	3.71e-06	0.01775	SGCD	SGCD	HAVANA
chr19	46080930	46080995	0.0002253	6	6.95e-07	0.01781	.	IGFL4	HAVANA
chr11	22432504	22432608	0.0004417	12	1.15e-06	0.01839	.	.	.
chr12	65465792	65465952	0.0005365	4	1.79e-06	0.01864	MSRB3	MSRB3,AC025419.1	HAVANA,HAVANA
chr20	31801673	31801786	0.0004307	9	1.27e-06	0.01873	TPX2	TPX2	HAVANA
chr11	126459612	126459724	0.0002538	6	1.29e-06	0.0192	KIRREL3	KIRREL3	HAVANA
chr14	93941709	93941911	0.0004336	11	2.34e-06	0.0193	ASB2,AL132642.1	ASB2,AL132642.1	HAVANA,HAVANA
chr3	71488685	71488746	0.0003253	8	7.12e-07	0.01941	FOXP1,AC097634.4	FOXP1,AC097634.4	HAVANA,HAVANA
chr1	26372957	26373128	0.001175	8	2.01e-06	0.01953	ZNF683	ZNF683	HAVANA
chr7	101915077	101915421	0.004443	29	4.05e-06	0.01957	CUX1	CUX1	HAVANA
chr2	149180653	149180765	0.000429	7	1.38e-06	0.0205	LYPD6B,AC009230.1	LYPD6B,AC009230.1	HAVANA,HAVANA
chr1	160610500	160610530	0.0001978	6	3.74e-07	0.02074	SLAMF1	SLAMF1	HAVANA
chr6	42131578	42131716	0.0004499	8	1.72e-06	0.02075	C6orf132	C6orf132	HAVANA
chr13	28533114	28533267	0.0004514	7	1.93e-06	0.02101	.	.	.
chr13	109745744	109745970	7.92e-05	23	2.9e-06	0.02131	.	.	.
chr15	74570264	74570323	0.0003409	6	7.59e-07	0.02138	ARID3B	ARID3B	HAVANA
chr9	110208125	110208312	0.000435	15	2.45e-06	0.02175	C9orf152	C9orf152	HAVANA
chr11	68439809	68439875	0.0003776	7	8.75e-07	0.02202	LRP5	LRP5	HAVANA
chr3	129607787	129607987	0.0001612	17	2.65e-06	0.02204	.	PLXND1	HAVANA
chr2	46781023	46781139	0.0004904	5	1.55e-06	0.02215	LINC01118	LINC01118,SOCS5	HAVANA,HAVANA
chr16	82062976	82063033	0.0003455	7	7.74e-07	0.02256	HSD17B2,AC092142.1	HSD17B2,AC092142.1	HAVANA,HAVANA
chr1	228628241	228628546	0.0003849	69	4.16e-06	0.02267	RNA5S9	RNA5S7,RNA5S8,RNA5S9,RNA5S10,RNA5S11	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr4	53591579	53591944	0.001945	10	5.05e-06	0.02295	AC058822.1,LNX1	AC058822.1,LNX1,LNX1-AS2	HAVANA,HAVANA,HAVANA
chr7	5237306	5237664	0.01103	36	4.98e-06	0.02308	.	WIPI2	HAVANA
chr5	166962824	166962889	0.0003852	7	9.07e-07	0.02316	.	.	.
chr6	85660385	85660465	0.0004523	3	1.12e-06	0.02321	SNHG5,PKMP3	SNHG5,PKMP3	HAVANA,HAVANA
chr7	69394770	69394940	5.72e-05	12	2.38e-06	0.02326	AC092100.1	AC092100.1	HAVANA
chr17	58005413	58005583	0.0003545	21	2.39e-06	0.0233	AC015813.2,SRSF1	AC015813.2,SRSF1,AC015813.5	HAVANA,HAVANA,HAVANA
chr8	48976408	48976591	0.0001074	17	2.61e-06	0.02368	.	.	.
chr17	83091616	83091793	3.06e-05	22	2.56e-06	0.02396	METRNL	METRNL	HAVANA
chr15	57685796	57685887	0.0005126	9	1.32e-06	0.02401	GCOM1	MYZAP,GCOM1	HAVANA,HAVANA
chr1	228646112	228646615	2.99e-05	85	7.28e-06	0.02403	RNA5S17	RNA5S15,RNA5S16,RNA5S17,RNA5SP18,DUSP5P1	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,HAVANA
chr17	78979831	78980011	0.0002899	14	2.61e-06	0.02408	LGALS3BP	LGALS3BP	HAVANA
chr19	4361580	4361806	0.0006065	22	3.29e-06	0.02416	SH3GL1	MPND,AC007292.2,SH3GL1,AC007292.1	HAVANA,HAVANA,HAVANA,HAVANA
chr2	112134186	112134338	0.000688	6	2.22e-06	0.02421	.	FBLN7	HAVANA
chr8	2727757	2728060	0.0005887	56	4.48e-06	0.02453	AC246817.2,AC246817.1	AC246817.2,AC246817.1	HAVANA,HAVANA
chr10	125093727	125094035	0.00115	28	4.61e-06	0.02484	CTBP2	CTBP2	HAVANA
chr12	7711417	7711629	0.000495	17	3.21e-06	0.02511	DPPA3	DPPA3	HAVANA
chr17	74404009	74404136	0.0003334	7	1.99e-06	0.02597	.	.	.
chr17	76643649	76643848	0.00126	10	3.13e-06	0.02609	ST6GALNAC1	ST6GALNAC1	HAVANA
chr3	11557504	11557555	0.0003587	8	8.16e-07	0.02652	ATG7,VGLL4	ATG7,VGLL4	HAVANA,HAVANA
chr17	15392434	15392517	0.0005208	5	1.35e-06	0.02695	AC005703.4	AC005703.4	HAVANA
chr16	54283422	54283503	0.0005136	5	1.32e-06	0.02706	IRX3	IRX3,AC018553.2	HAVANA,HAVANA
chr22	20779601	20779779	0.0007201	10	2.94e-06	0.02732	PI4KA,SERPIND1	PI4KA,SERPIND1	HAVANA,HAVANA
chr10	126459349	126459500	0.0005308	10	2.5e-06	0.02744	C10orf90,AL589787.1	C10orf90,AL589787.1	HAVANA,HAVANA
chr16	3950473	3950987	0.001998	30	8.61e-06	0.02775	AC005736.1	AC005736.1,ADCY9	HAVANA,HAVANA
chr5	10875476	10875537	0.000423	7	1.02e-06	0.02782	.	.	.
chr1	206588561	206588711	0.0005882	7	2.56e-06	0.02829	RASSF5,EIF2D	RASSF5,EIF2D	HAVANA,HAVANA
chr9	109901880	109901921	0.0003236	3	7.03e-07	0.0284	PALM2,PALM2-AKAP2	PALM2,PALM2-AKAP2	HAVANA,HAVANA
chr15	61654085	61654114	0.0002435	5	5.02e-07	0.02865	AC018618.1	AC018618.1	HAVANA
chr21	34072001	34072141	0.0005693	6	2.44e-06	0.02888	.	MRPS6,SLC5A3,AP000317.2	HAVANA,HAVANA,HAVANA
chr21	45073295	45073563	0.0002443	22	4.69e-06	0.02895	SSR4P1	SSR4P1,ADARB1	HAVANA,HAVANA
chr10	122307832	122307925	5.33e-05	10	1.64e-06	0.02918	BTBD16	BTBD16	HAVANA
chr9	66269649	66269750	0.000647	5	1.78e-06	0.02923	.	.	.
chr7	105638984	105639106	0.0002253	13	2.16e-06	0.02928	ATXN7L1	ATXN7L1	HAVANA
chr14	103730799	103730939	0.0005613	7	2.53e-06	0.02987	ZFYVE21	ZFYVE21,RF00019,PPP1R13B	HAVANA,ENSEMBL,HAVANA
chr15	91694701	91694843	0.0003253	10	2.6e-06	0.03024	.	.	.
chr15	99476063	99476171	0.0005564	4	2e-06	0.03062	AC015660.5	AC015660.5	HAVANA
chr3	107957375	107957443	0.0004951	4	1.26e-06	0.03066	.	.	.
chr7	149284495	149284546	0.0004012	4	9.53e-07	0.03089	ZNF783	ZNF783,AC004890.2	HAVANA,HAVANA
