chrom	start	end	min_p	n_probes	z_p	z_sidak_p	genes	genes_flanking	genes_type
chr2	96801042	96801043	0.04961	1	0.01692	1	CNNM4	CNNM4,MIR3127	HAVANA,ENSEMBL
chr8	7355003	7355163	8.783e-06	24	7.784e-08	0.0008169	FAM66B	FAM66B,ZNF705G	HAVANA,HAVANA
chr7	134865680	134865725	0.02534	2	0.0001478	0.996	CALD1,AC083870.1	CALD1,AC083870.1	HAVANA,HAVANA
chr11	68439809	68439875	0.0003268	7	2.79e-07	0.007075	LRP5	LRP5	HAVANA
chr22	20779601	20779779	0.01049	10	5.012e-05	0.3769	PI4KA,SERPIND1	PI4KA,SERPIND1	HAVANA,HAVANA
chr11	102268847	102268974	0.01337	9	0.0004411	0.9971	.	.	.
chr17	2995401	2995450	0.04006	6	0.0002767	0.9999	RAP1GAP2	RAP1GAP2	HAVANA
chr16	86300480	86300481	0.0498	1	0.3755	1	LINC01081	LINC01081	HAVANA
chr2	172091141	172091295	0.003753	14	2.363e-05	0.2272	.	DLX1	HAVANA
chr1	228630582	228630755	1.183e-05	28	1.93e-07	0.001873	.	RNA5S8,RNA5S9,RNA5S10,RNA5S11,RNA5S12	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr14	55440742	55440792	0.04415	6	0.0003251	1	TBPL2	TBPL2	HAVANA
chr13	76937721	76937785	0.03018	3	0.0001956	0.9941	.	.	.
chr5	141344688	141344689	0.0277	1	0.1661	1	PCDHGA1,PCDHGA2,PCDHGA3	PCDHGA1,PCDHGA2,PCDHGA3	HAVANA,HAVANA,HAVANA
chr3	50165385	50165400	0.009209	4	0.0007494	1	SEMA3F	SEMA3F	HAVANA
chr1	227748658	227748660	0.02761	2	0.0001692	1	SNAP47	SNAP47,SNAP47-AS1	HAVANA,HAVANA
chr7	1097775	1097829	0.02893	2	0.0005342	1	C7orf50	C7orf50,GPER1	HAVANA,HAVANA
chr10	46019345	46019371	0.01527	6	6.849e-05	0.988	NCOA4	NCOA4	HAVANA
chr1	156153620	156153711	0.0344	3	0.0002397	0.988	SEMA4A	SEMA4A	HAVANA
chr12	103445112	103445130	0.04543	2	0.0003829	1	C12orf42	C12orf42	HAVANA
chr16	49836871	49836873	0.03161	2	0.0002111	1	ZNF423	ZNF423	HAVANA
chr1	40077571	40077653	0.005079	6	1.288e-05	0.232	PPT1	CAP1,PPT1	HAVANA,HAVANA
chr4	25817226	25817384	0.0004866	6	6.077e-07	0.00644	SEL1L3	SEL1L3	HAVANA
chr2	3465373	3465709	0.000479	30	1.474e-07	0.0007365	TRAPPC12	TRAPPC12	HAVANA
chr5	1513909	1514065	0.01196	13	0.0001083	0.6884	LPCAT1	LPCAT1,MIR6075	HAVANA,ENSEMBL
chr1	17532093	17532134	0.01253	2	5.158e-05	0.8791	.	.	.
chr19	49073941	49074023	0.01984	6	9.477e-05	0.8565	.	KCNA7	HAVANA
chr12	108827372	108827496	0.005999	9	5.343e-05	0.5151	SSH1	SSH1	HAVANA
chr2	160920886	160920958	0.002294	5	4.167e-06	0.09263	.	.	.
chr16	20897377	20897398	0.005728	4	1.557e-05	0.7122	ERI2,DCUN1D3	ERI2,DCUN1D3,LYRM1	HAVANA,HAVANA,HAVANA
chr2	85577518	85577627	0.03911	6	0.0003507	0.9955	VAMP8	VAMP8	HAVANA
chr16	88151339	88151388	0.01702	10	0.006863	1	.	.	.
chr12	49233829	49233928	0.01092	5	0.0001425	0.911	TUBA1C,AC010173.1	TUBA1C,AC010173.1	HAVANA,HAVANA
chr10	48935438	48935474	0.001049	6	1.382e-06	0.06245	WDFY4	WDFY4,AC060234.3	HAVANA,HAVANA
chr10	5534706	5534800	0.007623	5	2.384e-05	0.347	.	.	.
chr2	9914723	9914805	0.01639	4	7.675e-05	0.7924	TAF1B	TAF1B	HAVANA
chr7	549449	549461	0.02555	2	0.3292	1	PRKAR1B	PRKAR1B	HAVANA
chr13	51625777	51625820	0.03977	8	0.0003037	1	WDFY2	WDFY2	HAVANA
chr17	81681692	81681791	0.02344	10	0.0001304	0.8906	ARL16	ARL16,HGS	HAVANA,HAVANA
chr16	70789483	70789601	0.006478	16	2.044e-05	0.2524	VAC14	VAC14	HAVANA
chr19	44841464	44841470	0.02465	4	0.0001412	1	.	NECTIN2	HAVANA
chr5	149996753	149996815	0.02847	3	0.000178	0.992	TIGD6	SLC26A2,TIGD6,HMGXB3	HAVANA,HAVANA,HAVANA
chr15	97521490	97521639	0.0005357	8	1.031e-06	0.01155	LINC02254	LINC02254	HAVANA
chr15	83845040	83845138	0.0172	7	8.222e-05	0.7557	ADAMTSL3	ADAMTSL3	HAVANA
chr1	16396655	16396792	0.003631	7	6.585e-05	0.554	SZRD1,SPATA21	SZRD1,SPATA21	HAVANA,HAVANA
chr7	1567612	1567662	0.03318	2	0.0001751	0.9972	PSMG3	PSMG3,PSMG3-AS1	HAVANA,HAVANA
chr7	102045348	102045504	0.003442	17	8.888e-06	0.09127	CUX1	CUX1	HAVANA
chr6	11778754	11778764	0.03773	4	0.006416	1	ADTRP	ADTRP	HAVANA
chr19	1465187	1465266	0.03767	16	0.0002781	0.9973	APC2,C19orf25	APC2,C19orf25	HAVANA,HAVANA
chr5	10875476	10875537	0.006616	7	1.918e-05	0.4103	.	.	.
chr17	76027479	76027497	0.01379	6	0.001369	1	.	EVPL	HAVANA
chr7	98879815	98879910	0.01094	3	4.151e-05	0.52	TRRAP	TRRAP,MIR3609	HAVANA,ENSEMBL
chr13	110506589	110506766	0.0001152	15	1.791e-06	0.01686	COL4A2,COL4A2-AS1	COL4A2,COL4A2-AS1	HAVANA,HAVANA
chr17	78822595	78822687	0.01652	7	7.771e-05	0.758	AC022966.1	AC022966.1	HAVANA
chr19	39264821	39264882	0.02893	3	2.698e-05	0.5242	IFNL4P1	IFNL4P1,IFNL2	HAVANA,HAVANA
chr7	194814	194960	0.005702	8	1.915e-05	0.1977	FAM20C	AC093627.3,FAM20C	HAVANA,HAVANA
chr16	69951131	69951197	0.01693	10	0.00186	1	CLEC18A	CLEC18A	HAVANA
chr10	80535852	80535906	0.01433	5	4.606e-05	0.7614	AC021028.1	TSPAN14,AC021028.1,SH2D4B	HAVANA,HAVANA,HAVANA
chr4	185926026	185926369	0.007908	20	2.12e-06	0.01033	SORBS2	SORBS2	HAVANA
chr1	228640627	228640755	0.0003109	17	3.316e-07	0.004342	.	RNA5S13,RNA5S14,RNA5S15,RNA5S16	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr16	79658415	79658621	0.0001302	26	8.549e-07	0.006947	.	.	.
chr2	9805460	9805537	0.02132	4	0.0003826	0.9998	.	.	.
chr4	4034152	4034301	0.026	17	0.0003773	0.9858	.	.	.
chr11	442897	443005	0.01789	6	0.0001315	0.8707	.	ANO9,RN7SL838P	HAVANA,ENSEMBL
chr4	164188269	164188299	0.04674	3	0.01746	1	MARCH1	MARCH1,AC105250.1	HAVANA,HAVANA
chr16	29132887	29132999	0.03353	6	0.0002586	0.9793	AC009093.8	AC009093.8	HAVANA
chr12	46221071	46221073	0.04489	2	0.0003751	1	SLC38A1	SLC38A1	HAVANA
chr7	47539363	47539368	0.0405	2	0.005799	1	TNS3	TNS3	HAVANA
chr9	136994598	136994740	0.001941	15	4.817e-06	0.05539	CLIC3	PAXX,CLIC3	HAVANA,HAVANA
chr1	204360179	204360181	0.03051	2	0.04278	1	PLEKHA6	PLEKHA6	HAVANA
chr16	30374723	30374846	0.002126	8	7.638e-06	0.09905	MYLPF	TBC1D10B,MYLPF,ZNF48,SEPT1,AC116348.4	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA
chr19	55677093	55677167	4.211e-05	5	1.648e-08	0.000374	EPN1	U2AF2,AC008735.2,EPN1	HAVANA,HAVANA,HAVANA
chr5	1118581	1118643	0.02979	4	0.007162	1	.	.	.
chr6	166508414	166508446	0.03158	2	9.802e-05	0.9942	RPS6KA2	RPS6KA2,MIR1913	HAVANA,ENSEMBL
chr14	104581913	104582014	0.0005158	10	5.211e-07	0.008628	TMEM179,C14orf180	TMEM179,C14orf180	HAVANA,HAVANA
chr7	1562579	1562706	0.0007336	19	6.065e-06	0.07709	.	TMEM184A,PSMG3	HAVANA,HAVANA
chr1	236155115	236155247	1.771e-05	26	1.388e-07	0.001764	GPR137B	GPR137B	HAVANA
chr5	149579072	149579178	0.003933	4	1.298e-05	0.186	ARHGEF37	ARHGEF37	HAVANA
chr15	68479610	68479630	0.04446	3	0.0003686	1	.	AC100825.1	HAVANA
chr1	200671049	200671133	0.03302	4	0.0002246	0.9888	AL445483.1	DDX59,AL445483.1	HAVANA,HAVANA
chr11	67523427	67523501	0.009472	5	0.0003124	0.9992	CABP2	CABP2	HAVANA
chr11	113346037	113346100	0.002395	4	4.443e-06	0.1117	TTC12	TTC12	HAVANA
chr17	22383995	22384109	0.01021	33	0.0001323	0.8576	.	.	.
chr10	1774890	1774891	0.04769	1	0.03014	1	.	.	.
chr11	71519662	71519729	0.0122	5	4.924e-05	0.709	NADSYN1	NADSYN1	HAVANA
chr12	13148058	13148146	0.04227	7	0.0003378	0.9984	.	.	.
chr19	13864716	13864815	0.004186	5	0.0006192	1	NANOS3	NANOS3	HAVANA
chr5	7826963	7826965	0.04289	2	0.01378	1	ADCY2	ADCY2,C5orf49	HAVANA,HAVANA
chr6	33161186	33161212	0.01797	4	0.04114	1	.	COL11A2	HAVANA
chr8	133634683	133634743	0.01434	3	6.239e-05	0.8256	.	.	.
chr16	80790830	80790904	0.01306	5	5.525e-05	0.7147	CDYL2	CDYL2	HAVANA
chr1	161463741	161464128	0.02804	14	0.000174	0.5301	AL592295.3	AL592295.3	HAVANA
chr17	4187188	4187255	0.02016	3	0.0001042	0.9266	CYB5D2,ANKFY1	CYB5D2,ANKFY1,RF00019	HAVANA,HAVANA,ENSEMBL
chr5	141968637	141968639	0.02893	2	0.01363	1	PCDH12,RNF14	PCDH12,RNF14,AC005740.3	HAVANA,HAVANA,HAVANA
chr8	11770804	11770931	0.000258	10	2.509e-07	0.003313	NEIL2	NEIL2	HAVANA
chr1	228646112	228646615	7.917e-05	52	1.356e-05	0.04426	RNA5S17	RNA5S15,RNA5S16,RNA5S17,RNA5SP18,DUSP5P1	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,HAVANA
chr22	48743679	48743681	0.04499	2	0.3787	1	TAFA5	TAFA5	HAVANA
chr1	34759725	34759798	0.002954	2	7.721e-06	0.1628	SMIM12,GJB4	SMIM12,GJB5,GJB4,AL121988.1	HAVANA,HAVANA,HAVANA,HAVANA
chr9	37985553	37985649	0.0172	4	0.0001787	0.9562	AL138752.2,SHB	AL138752.2,SHB	HAVANA,HAVANA
chr4	2266505	2266518	0.02885	4	0.0001811	1	.	MXD4,ZFYVE28	HAVANA,HAVANA
chr15	65245713	65245714	0.03105	1	0.06723	1	PARP16	PARP16	HAVANA
chr1	145129171	145129291	0.00427	8	7.991e-06	0.1058	.	.	.
chr11	34513562	34513616	0.01747	7	0.01951	1	ELF5	ELF5	HAVANA
chr5	10334533	10334561	0.04053	2	0.0003147	1	.	RF00019	ENSEMBL
chr10	6205044	6205045	0.007878	1	0.01999	1	PFKFB3	PFKFB3,AL157395.1	HAVANA,HAVANA
chr6	3825668	3825768	0.02747	12	0.0002061	0.9687	.	.	.
chr7	55053689	55053801	0.003281	12	1.354e-05	0.1838	EGFR	EGFR	HAVANA
chr2	191835739	191835740	0.04499	1	0.7757	1	CAVIN2	CAVIN2	HAVANA
chr6	10381836	10381931	5.044e-05	12	2.123e-08	0.0003754	.	.	.
chr15	99997449	99997620	0.0001425	26	3.988e-07	0.00391	ADAMTS17	ADAMTS17	HAVANA
chr16	88235270	88235280	0.03124	3	0.279	1	AC138512.1	AC138512.1	HAVANA
chr1	232557118	232557119	0.03992	1	0.07637	1	SIPA1L2	SIPA1L2	HAVANA
chr16	3443316	3443467	7.359e-05	19	6.873e-08	0.0007643	AC025283.3,ZNF597	AC025283.3,ZNF597,NAA60	HAVANA,HAVANA,HAVANA
chr12	65465792	65465869	0.01567	3	0.0001712	0.9761	MSRB3	MSRB3,AC025419.1	HAVANA,HAVANA
chr15	29635878	29635882	0.03022	2	0.0001961	1	.	.	.
chr7	151808896	151808989	0.04231	6	0.0001399	0.92	PRKAG2,AC093583.1	PRKAG2,AC093583.1	HAVANA,HAVANA
chr14	61281582	61281724	0.009677	5	0.003384	1	PRKCH,TMEM30B	PRKCH,TMEM30B	HAVANA,HAVANA
chr16	68248076	68248078	0.04457	2	0.0003699	1	PLA2G15	PLA2G15	HAVANA
chr14	99262694	99262785	0.001319	8	1.763e-05	0.2778	BCL11B	BCL11B,AL109767.1	HAVANA,HAVANA
chr4	101790874	101790875	0.04866	1	0.2824	1	BANK1	BANK1	HAVANA
chr19	310326	310665	6.464e-05	10	5.037e-10	2.496e-06	MIER2	MIER2,AC016588.1	HAVANA,HAVANA
chr9	135890646	135890727	0.03552	5	0.0002533	0.9948	CAMSAP1	CAMSAP1	HAVANA
chr3	23548562	23548604	0.02288	2	0.0001249	0.9932	UBE2E2	UBE2E2	HAVANA
chr4	39480734	39480821	0.0008567	12	1.045e-06	0.01997	LIAS,AC021148.1	LIAS,AC021148.1	HAVANA,HAVANA
chr14	101628200	101628201	0.03286	1	0.1265	1	.	AL049836.1	HAVANA
chr1	1658374	1658474	0.03494	11	0.000304	0.9939	CDK11B	CDK11B,FO704657.1,SLC35E2B	HAVANA,HAVANA,HAVANA
chr8	38566176	38566177	0.01713	1	0.003962	1	.	.	.
chr16	87458062	87458082	0.001564	2	0.00119	1	ZCCHC14	ZCCHC14	HAVANA
chr15	58552286	58552303	0.01747	2	0.02389	1	LIPC	LIPC	HAVANA
chr5	42813674	42813676	0.02617	2	0.01026	1	SELENOP,AC008945.2	SELENOP,AC008945.2	HAVANA,HAVANA
chr17	47493570	47493611	0.0313	3	0.001298	1	.	MRPL45P2	HAVANA
chr12	62860640	62860718	0.03002	5	0.0001939	0.9846	PPM1H	PPM1H	HAVANA
chr15	63380776	63380893	7.027e-05	5	5.625e-08	0.0008073	CA12	CA12	HAVANA
chr13	109745744	109745970	0.0008996	23	1.739e-05	0.1213	.	.	.
chr18	77128238	77128331	0.02962	5	0.0001894	0.9673	MBP	MBP	HAVANA
chr6	27262841	27262884	0.01501	2	6.685e-05	0.9266	.	.	.
chr19	859485	859486	0.03793	1	0.1748	1	.	ELANE,CFD	HAVANA,HAVANA
chr12	2691010	2691218	2.958e-05	44	2.941e-07	0.002373	CACNA1C,CACNA1C-AS1	CACNA1C,CACNA1C-AS1,ITFG2-AS1	HAVANA,HAVANA,HAVANA
chr10	87504132	87504194	0.00427	8	1.004e-05	0.2381	AL355334.2	AL355334.2,MIR4678,MINPP1	HAVANA,ENSEMBL,HAVANA
chr3	71488685	71488746	0.001387	8	2.054e-06	0.055	FOXP1,AC097634.4	FOXP1,AC097634.4	HAVANA,HAVANA
chr13	113022468	113022778	0.001091	29	3.662e-05	0.18	MCF2L	MCF2L	HAVANA
chr6	13014779	13014972	0.0002331	32	8.206e-07	0.007117	PHACTR1	PHACTR1	HAVANA
chr7	2113965	2113966	0.03462	1	0.003858	1	MAD1L1,AC069288.1	MAD1L1,AC069288.1	HAVANA,HAVANA
chr1	183822586	183822630	0.02994	3	0.0001928	0.9994	RGL1	RGL1	HAVANA
chr2	39736714	39736779	0.01418	6	6.131e-05	0.795	THUMPD2	THUMPD2	HAVANA
chr3	24687744	24687836	0.004141	10	9.575e-06	0.1604	.	AC092422.1	HAVANA
chr11	120219307	120219405	0.0004241	7	4.02e-07	0.006867	OAF	OAF	HAVANA
chr4	7782113	7782114	0.02532	1	0.05646	1	AFAP1	AFAP1-AS1,AFAP1	HAVANA,HAVANA
chr3	71118633	71118668	0.02265	6	0.0001714	0.9997	FOXP1,AC097634.4	FOXP1,AC097634.4	HAVANA,HAVANA
chr7	127996321	127996415	0.003598	6	7.73e-06	0.129	SND1	SND1,SND1-IT1	HAVANA,HAVANA
chr1	27887357	27887359	0.00251	2	8.341e-05	1	.	THEMIS2,RPA2	HAVANA,HAVANA
chr5	142783916	142784095	0.001363	8	1.001e-05	0.08967	ARHGAP26	ARHGAP26	HAVANA
chr13	114047442	114047444	0.04675	2	0.1799	1	RASA3	RASA3	HAVANA
chr19	1102676	1102765	0.01045	5	3.886e-05	0.5197	.	GPX4,SBNO2	HAVANA,HAVANA
chr8	750150	750173	0.0143	6	0.002252	1	DLGAP2	DLGAP2	HAVANA
chr19	32870326	32870327	0.04619	1	0.09534	1	.	SLC7A9	HAVANA
chr17	81037477	81037630	0.006533	8	2.435e-05	0.2345	BAIAP2	BAIAP2-DT,BAIAP2	HAVANA,HAVANA
chr17	79978629	79978738	5.447e-06	20	1.301e-09	2.005e-05	TBC1D16	TBC1D16	HAVANA
chr15	99476063	99476171	0.006658	4	2.384e-05	0.3098	AC015660.5	AC015660.5	HAVANA
chr6	138538440	138538487	0.000732	2	8.413e-07	0.02962	NHSL1	NHSL1	HAVANA
chr6	166488172	166488238	0.009962	6	3.522e-05	0.592	RPS6KA2	RPS6KA2	HAVANA
chr8	140599371	140599420	0.0006732	6	0.001124	1	AGO2	AGO2	HAVANA
chr7	149266518	149266646	0.01045	15	6.765e-05	0.5885	ZNF783	ZNF783	HAVANA
chr1	228632657	228632852	0.01222	30	0.0001794	0.7868	RNA5S11	RNA5S9,RNA5S10,RNA5S11,RNA5S12,RNA5S13	ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL,ENSEMBL
chr21	46567758	46567759	0.03201	1	0.09821	1	DIP2A	DIP2A	HAVANA
chr15	63234669	63234710	0.004484	3	1.082e-05	0.358	RAB8B	RAB8B	HAVANA
chr1	33334552	33334620	0.001706	7	2.786e-06	0.06651	AL513327.1,PHC2	AL513327.1,PHC2,MIR3605,RN7SKP16	HAVANA,HAVANA,ENSEMBL,ENSEMBL
chr7	927217	927313	0.02511	6	0.0001458	0.922	ADAP1,COX19	ADAP1,COX19	HAVANA,HAVANA
chr17	41625673	41625716	0.02394	4	0.008924	1	.	KRT17,KRT42P	HAVANA,HAVANA
chr7	130153240	130153267	0.03434	4	0.02322	1	.	.	.
chr5	111681814	111681921	0.0009413	8	5.142e-05	0.5539	STARD4-AS1,NREP	STARD4-AS1,NREP	HAVANA,HAVANA
chr6	17101436	17101539	0.0005392	4	1.056e-06	0.01707	AL138740.1	AL138740.1,STMND1	HAVANA,HAVANA
chr17	82170847	82170993	0.0232	16	0.0001477	0.8172	CCDC57	CCDC57	HAVANA
chr14	100078983	100079086	0.02773	3	0.0001463	0.9081	EVL	EVL,AL157912.1	HAVANA,HAVANA
chr4	76738947	76738948	0.04906	1	8.713e-05	1	SHROOM3,AC107072.2	SHROOM3,AC107072.2	HAVANA,HAVANA
chr12	132723334	132723456	0.01566	15	0.0001126	0.788	.	PGAM5,RNA5SP379,ANKLE2	HAVANA,ENSEMBL,HAVANA
chr3	72338744	72338824	0.0277	8	0.0006602	1	.	.	.
chr7	101862365	101862453	0.03767	12	0.0002779	0.995	CUX1	CUX1	HAVANA
chr16	69564424	69564425	0.03285	1	0.0002228	1	.	NFAT5,MIR1538	HAVANA,ENSEMBL
chr8	68917140	68917160	0.00679	4	2e-05	0.8136	LINC01592	LINC01592	HAVANA
chr3	149333245	149333374	0.0009829	9	1.494e-06	0.01926	AC093001.1,TM4SF18	AC093001.1,TM4SF18	HAVANA,HAVANA
chr17	81577440	81577515	0.01862	4	9.194e-05	0.8725	NPLOC4	NPLOC4,RF00019	HAVANA,ENSEMBL
chr11	67886039	67886209	0.02511	17	0.0009863	0.9999	.	AP003716.1	HAVANA
chr13	113122846	113122962	9.747e-05	12	4.47e-07	0.006452	F10	F7,F10	HAVANA,HAVANA
chr21	44816436	44816473	0.002916	6	5.759e-06	0.2301	SUMO3	SUMO3	HAVANA
chr14	69850429	69850524	0.01602	16	1.757e-05	0.267	.	SMOC1	HAVANA
chr15	88639379	88639517	0.01575	8	8.723e-05	0.6542	ISG20	ISG20	HAVANA
chr5	14387062	14387187	0.03494	3	0.0008377	1	TRIO	TRIO	HAVANA
chr14	72419822	72419883	0.02823	3	0.000176	0.9921	RGS6	RGS6	HAVANA
chr11	14643052	14643204	0.003636	18	4.859e-06	0.05228	PSMA1	PSMA1,PDE3B	HAVANA,HAVANA
chr11	131760542	131760572	0.04626	3	0.0003926	1	NTM	NTM	HAVANA
chr8	6627063	6627284	5.846e-09	18	1.254e-12	9.534e-09	MCPH1,MCPH1-AS1	MCPH1,MCPH1-AS1,MIR8055	HAVANA,HAVANA,ENSEMBL
chr1	117622938	117622939	0.02864	1	0.0006059	1	TENT5C	TENT5C	HAVANA
chr10	30626904	30627086	0.005961	11	2.669e-05	0.2183	LYZL2	LYZL2	HAVANA
chr22	46621420	46621728	0.01573	12	6.317e-05	0.2915	GRAMD4	GRAMD4	HAVANA
chr11	2807600	2807623	0.01607	4	0.001958	1	KCNQ1	KCNQ1	HAVANA
chr8	38408313	38408394	0.002292	6	1.015e-05	0.1898	LETM2,FGFR1,AC087623.3	LETM2,FGFR1,AC087623.3	HAVANA,HAVANA,HAVANA
chr12	114669805	114669818	0.01559	4	0.01834	1	.	TBX3	HAVANA
chr17	82665056	82665141	0.02656	12	0.0001601	0.9578	RAB40B	RAB40B,MIR4525	HAVANA,ENSEMBL
chr3	50266617	50266619	0.03705	2	0.0002708	1	.	U73166.1,SEMA3B-AS1,SEMA3B	HAVANA,HAVANA,HAVANA
chr2	237669733	237669957	0.007796	16	2.714e-05	0.1842	LRRFIP1	LRRFIP1	HAVANA
chr5	123087832	123087837	0.04243	4	0.2648	1	AC106786.1	AC106786.1,PRDM6	HAVANA,HAVANA
chr9	120865218	120865340	0.005459	8	2.487e-05	0.29	PHF19	PHF19	HAVANA
chr17	76643711	76643814	0.0009829	6	0.0002147	0.9699	ST6GALNAC1	ST6GALNAC1	HAVANA
chr11	67848379	67848540	0.001677	13	4.188e-06	0.04275	ENPP7P7	ENPP7P7	HAVANA
chr1	228610380	228610811	0.00171	76	3.158e-06	0.01223	RNA5S1	RNA5S1,RNA5S2,RNA5S3	ENSEMBL,ENSEMBL,ENSEMBL
chr19	46080930	46080995	0.009224	6	4.722e-05	0.7049	.	IGFL4	HAVANA
chr6	14282637	14282816	0.0008345	14	7.045e-06	0.06397	LINC01108	LINC01108	HAVANA
chr17	82332230	82332404	0.0002222	30	1.405e-06	0.01348	SECTM1	SECTM1	HAVANA
chr1	107936831	107936877	0.01768	3	8.552e-05	0.956	VAV3	VAV3	HAVANA
chr12	124463503	124463512	0.03377	2	0.1145	1	NCOR2	NCOR2	HAVANA
chr4	24588370	24588407	0.0382	5	0.0002843	1	.	DHX15	HAVANA
chr16	86432474	86432579	0.002586	12	5.977e-06	0.0912	.	AC092327.1	HAVANA
chr16	56865104	56865132	0.03159	5	0.002504	1	.	SLC12A3	HAVANA
chr13	28451686	28451796	0.0004112	7	5.03e-07	0.007652	FLT1	FLT1	HAVANA
chr7	808687	808768	0.02617	10	0.0002644	0.9958	.	.	.
chr13	28533159	28533267	0.002093	6	2.164e-05	0.2858	.	.	.
chr13	20975031	20975138	0.006135	13	0.0001285	0.867	LATS2	LATS2	HAVANA
chr9	137545790	137545867	0.04298	5	0.001216	1	PNPLA7	PNPLA7	HAVANA
chr17	73006832	73006836	0.03836	2	0.0001096	1	SLC39A11	SLC39A11	HAVANA
chr16	66880125	66880211	0.01812	3	8.835e-05	0.822	PDP2	PDP2	HAVANA
chr16	2884211	2884303	0.01261	6	0.0003974	0.9993	FLYWCH2	FLYWCH2	HAVANA
chr2	33147666	33147748	0.02029	6	0.0001054	0.8845	LTBP1	LTBP1	HAVANA
chr7	151014018	151014019	0.04446	1	0.1268	1	NOS3,ATG9B	NOS3,ATG9B	HAVANA,HAVANA
chr13	43347936	43348033	0.00905	5	9.439e-05	0.805	ENOX1	ENOX1	HAVANA
chr8	42305747	42305758	0.03861	4	0.0002898	1	IKBKB	IKBKB	HAVANA
chr2	112134255	112134270	0.0378	4	0.004405	1	.	FBLN7	HAVANA
chr21	34072001	34072068	0.006778	5	0.0002564	0.9984	.	MRPS6,SLC5A3,AP000317.2	HAVANA,HAVANA,HAVANA
chr15	40474822	40474950	0.00467	7	1.527e-05	0.1816	.	CHST14	HAVANA
chr22	49855162	49855261	0.011	3	0.0001409	0.9084	ZBED4	AL117328.2,ZBED4	HAVANA,HAVANA
chr12	130105544	130105654	0.002886	10	4.945e-05	0.5301	.	.	.
chr17	41397426	41397427	0.01899	1	9.467e-05	1	KRT31	KRT31,AC003958.2	HAVANA,HAVANA
chr2	172204466	172204601	0.001838	6	3.976e-06	0.04826	AC104088.1	AC104088.1	HAVANA
chr16	89291192	89291197	0.0295	2	0.03756	1	ANKRD11	ANKRD11,AC137932.1	HAVANA,HAVANA
chr17	57863101	57863102	0.04231	1	0.02049	1	CUEDC1	CUEDC1	HAVANA
chr16	85620503	85620678	0.002974	25	3.883e-05	0.3111	GSE1	GSE1	HAVANA
chr16	88491749	88491868	0.005717	17	2.309e-05	0.2781	ZFPM1	ZFPM1	HAVANA
chr9	92098157	92098211	0.03977	3	0.005479	1	SPTLC1	SPTLC1	HAVANA
chr22	50309316	50309317	0.007199	1	0.01055	1	DENND6B	PLXNB2,DENND6B	HAVANA,HAVANA
chr17	15514189	15514191	0.04956	2	0.1156	1	TVP23C-CDRT4,TVP23C	TVP23C-CDRT4,TVP23C	HAVANA,HAVANA
chr2	219452629	219452630	0.02121	1	0.002781	1	SPEG	SPEG	HAVANA
chr13	114004474	114004648	0.009123	18	0.0001592	0.785	RASA3	RASA3	HAVANA
chr20	32189691	32189804	0.02133	21	0.0002316	0.968	TSPY26P	TSPY26P,PLAGL2	HAVANA,HAVANA
chr17	78857420	78857493	0.02617	8	0.0001565	0.9727	TIMP2	TIMP2,AC022966.2	HAVANA,HAVANA
chr10	71960592	71960663	0.04298	5	0.0003474	0.9997	.	CHST3	HAVANA
chr3	53824039	53824041	0.03629	2	0.04834	1	CHDH	CHDH	HAVANA
chr14	81386074	81386166	0.009715	3	3.486e-05	0.4708	STON2	STON2	HAVANA
chr2	202772234	202772322	0.02613	4	0.0001555	0.9487	.	FAM117B,ICA1L,AC098831.1	HAVANA,HAVANA,HAVANA
chr1	6471073	6471202	0.005197	34	5.592e-05	0.5172	PLEKHG5	TNFRSF25,PLEKHG5	HAVANA,HAVANA
chr4	14863030	14863069	0.01039	18	0.01604	1	LINC00504	LINC00504	HAVANA
chr10	3820494	3820630	0.01644	14	0.0004001	0.9929	.	AL513303.1	HAVANA
chr10	74968741	74968812	0.03465	5	0.0002428	0.9968	KAT6B	KAT6B	HAVANA
chr2	120224552	120224606	0.02508	8	0.0001455	0.9892	.	TMEM185B	HAVANA
chr7	72334997	72335079	0.007311	5	2.223e-05	0.3658	CALN1	CALN1	HAVANA
chr1	54118672	54118712	0.02731	2	0.0003352	1	.	.	.
chr9	94593810	94593811	0.009116	1	0.004713	1	PCAT7,FBP2	PCAT7,FBP2	HAVANA,HAVANA
chr1	184664366	184664391	0.01479	6	4.577e-05	0.9538	AL713852.1,AL713852.2	AL713852.1,AL713852.2	HAVANA,HAVANA
chr1	228611582	228611719	1.12e-05	16	4.057e-09	4.975e-05	.	RNA5S1,RNA5S2,RNA5S3	ENSEMBL,ENSEMBL,ENSEMBL
chr11	128549359	128549451	0.02781	6	0.0002662	0.9923	ETS1	ETS1	HAVANA
chr22	29310823	29310834	0.02158	2	0.001084	1	GAS2L1	GAS2L1,RASL10A	HAVANA,HAVANA
chr19	43624087	43624285	3.377e-05	11	2.244e-07	0.001902	CADM4	ZNF428,CADM4	HAVANA,HAVANA
