chrom	start	end	min_p	n_probes	z_p	z_sidak_p	genes	genes_flanking	genes_type
chr6	3069257	3069269	0.01196	4	4.44e-05	0.9977	RIPK1	RIPK1,AL031963.3	HAVANA,HAVANA
chr6	32129911	32129912	0.002198	1	3.7e-06	0.9977	FKBPL	ATF6B,FKBPL	HAVANA,HAVANA
chr2	96882300	96882364	0.03665	5	0.0002373	0.9978	FAM178B	FAM178B	HAVANA
chr4	17511544	17511576	0.02389	4	0.0001205	0.998	QDPR	QDPR,CLRN2	HAVANA,HAVANA
chr12	78241423	78241469	0.03028	2	0.0001746	0.9981	.	.	.
chr19	55461382	55461431	0.03164	3	0.0001867	0.9981	ISOC2	ISOC2,C19orf85	HAVANA,HAVANA
chr14	93050358	93050429	0.03992	2	0.0002704	0.9981	ITPK1	ITPK1	HAVANA
chr5	132656023	132656090	0.03869	4	0.0002579	0.9982	TH2LCRR	TH2LCRR,IL13	HAVANA,HAVANA
chr6	158826031	158826117	0.02931	6	0.0003347	0.9983	.	EZR-AS1	HAVANA
chr11	569265	569285	0.01784	2	7.82e-05	0.9984	.	MIR210HG,MIR210	HAVANA,ENSEMBL
chr3	57007309	57007376	0.03925	3	0.0002634	0.9984	ARHGEF3	ARHGEF3	HAVANA
chr4	8649889	8649974	0.046	6	0.0003376	0.9985	.	.	.
chr13	49248082	49248087	0.006997	2	1.99e-05	0.9985	CDADC1	CDADC1	HAVANA
chr7	564505	564565	0.03697	5	0.0002407	0.9986	PRKAR1B,AC147651.2	PRKAR1B,AC147651.2	HAVANA,HAVANA
chr7	149461175	149461258	0.04559	5	0.0003318	0.9986	.	ZNF777	HAVANA
chr19	56093459	56093491	0.02499	3	0.0001285	0.9986	ZNF787	ZNF787	HAVANA
chr17	81307090	81307194	0.01691	5	0.0004143	0.9986	LINC00482	LINC00482,AC027601.1	HAVANA,HAVANA
chr21	46140525	46140667	0.001383	6	0.0005731	0.9987	FTCD	FTCD	HAVANA
chr7	4739642	4739762	0.03164	10	0.0004823	0.9987	FOXK1	FOXK1	HAVANA
chr1	152110547	152110613	0.03983	3	0.0002692	0.9988	TCHH	TCHH	HAVANA
chr16	3263876	3263949	0.04259	5	0.0002999	0.9988	LINC00921,ZNF263	LINC00921,ZNF263	HAVANA,HAVANA
chr11	441940	441963	0.02016	2	9.37e-05	0.9988	ANO9	ANO9,RN7SL838P	HAVANA,ENSEMBL
chr17	4498423	4498467	0.03086	9	0.0001791	0.9988	AC118754.2	AC118754.2,AC118754.1	HAVANA,HAVANA
chr10	110672208	110672209	0.004934	1	4.12e-06	0.9988	RBM20	RBM20	HAVANA
chr8	73092820	73092967	0.01405	14	0.0006091	0.9989	SBSPON	SBSPON	HAVANA
chr10	45373762	45373847	0.0474	3	0.0003543	0.9989	.	ALOX5	HAVANA
chr14	70910284	70910362	0.04471	2	0.0003211	0.9989	PCNX1	AC004825.2,PCNX1	HAVANA,HAVANA
chr1	203216234	203216288	0.03573	3	0.000228	0.999	CHIT1	CHIT1	HAVANA
chr14	36513405	36513482	0.03111	3	0.0003228	0.999	AL132857.1,SFTA3,SFTA3	AL132857.1,SFTA3,SFTA3,NKX2-1	HAVANA,HAVANA,HAVANA,HAVANA
chr11	57350098	57350099	0.002388	1	4.18e-06	0.999	P2RX3	P2RX3	HAVANA
chr19	50608017	50608133	0.01606	8	0.0004881	0.999	.	.	.
chr6	151807791	151807877	0.02347	2	0.000359	0.999	ESR1	ESR1	HAVANA
chr10	129959504	129959544	0.02618	2	0.0001709	0.9991	EBF3	EBF3	HAVANA
chr19	4327309	4327383	0.04426	4	0.0003165	0.9991	STAP2	FSD1,STAP2	HAVANA,HAVANA
chr6	26217293	26217317	0.02174	2	0.0001047	0.9992	HIST1H2AE	HIST1H2BG,HIST1H2AE,AL031777.2	HAVANA,HAVANA,HAVANA
chr13	95643908	95643969	0.03962	3	0.000267	0.9993	DZIP1	DZIP1,DNAJC3-DT	HAVANA,HAVANA
chr11	320663	320713	0.03526	3	0.0002228	0.9993	AC136475.1,IFITM3	AC136475.1,IFITM3,AC136475.4,AC136475.8,AC136475.7	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA
chr6	7344410	7344498	0.003015	15	0.0003852	0.9993	SSR1,CAGE1	SSR1,CAGE1,AL139095.2,AL139095.3	HAVANA,HAVANA,HAVANA,HAVANA
chr1	216600867	216600873	0.008757	3	2.75e-05	0.9995	ESRRG	ESRRG	HAVANA
chr19	5568135	5568211	0.04718	7	0.0003514	0.9995	TINCR	TINCR	HAVANA
chr20	45629558	45629629	0.04552	4	0.0003312	0.9995	WFDC9	WFDC9,WFDC10A	HAVANA,HAVANA
chr21	42011357	42011438	0.04881	5	0.0003723	0.9995	ZNF295-AS1	ZBTB21,ZNF295-AS1	HAVANA,HAVANA
chr22	41699381	41699483	0.005074	10	0.0004656	0.9995	.	C22orf46,MEI1	HAVANA,HAVANA
chr7	129055423	129055424	0.002566	1	4.65e-06	0.9995	TPI1P2	TNPO3,TPI1P2	HAVANA,HAVANA
chr14	89955600	89955631	0.02697	2	0.0001446	0.9995	TDP1	AL137230.2,EFCAB11,TDP1	HAVANA,HAVANA,HAVANA
chr15	101497512	101497569	0.03922	5	0.0002631	0.9995	PCSK6	PCSK6,AC090164.2	HAVANA,HAVANA
chr5	175444326	175444398	0.04665	5	0.0003456	0.9996	.	DRD1	HAVANA
chr1	24415325	24415389	0.01911	3	0.0003011	0.9996	STPG1	STPG1,NIPAL3	HAVANA,HAVANA
chr17	7933581	7933629	0.03553	3	0.0002254	0.9996	CNTROB	KCNAB3,AC104581.2,TRAPPC1,CNTROB	HAVANA,HAVANA,HAVANA,HAVANA
chr16	73054731	73054732	0.002595	1	4.71e-06	0.9996	ZFHX3	ZFHX3	HAVANA
chr19	29405381	29405424	0.034	4	0.000208	0.9996	AC011474.1	AC011474.1	HAVANA
chr11	17352964	17353024	0.04125	5	0.0002862	0.9996	NCR3LG1	NUCB2,AC124798.2,NCR3LG1	HAVANA,HAVANA,HAVANA
chr19	17282548	17282626	0.0486	5	0.0003695	0.9996	USHBP1,AC010463.1,ANKLE1	USHBP1,BABAM1,AC010463.1,ANKLE1	HAVANA,HAVANA,HAVANA,HAVANA
chr1	157193921	157193964	0.03465	5	0.000216	0.9997	.	AL357143.1	HAVANA
chr7	76235034	76235080	0.03604	8	0.0002295	0.9997	SRRM3	SRRM3	HAVANA
chr1	99264836	99264912	0.01244	5	0.0003773	0.9997	PLPPR4	PLPPR4	HAVANA
chr2	38778701	38778724	0.02287	2	0.0001128	0.9997	GEMIN6	GEMIN6	HAVANA
chr20	63254797	63254854	0.01812	4	0.0002844	0.9997	NKAIN4,AL121827.2	NKAIN4,AL121827.2	HAVANA,HAVANA
chr1	205592274	205592341	0.046	10	0.0003376	0.9997	MFSD4A	MFSD4A,RNU6-418P	HAVANA,ENSEMBL
chr4	114598830	114598877	0.03664	3	0.000237	0.9997	UGT8	UGT8	HAVANA
chr4	156771693	156771766	0.04773	2	0.0003591	0.9997	PDGFC	PDGFC	HAVANA
chr15	100879038	100879109	0.02703	14	0.0003512	0.9997	AC015712.5,ALDH1A3	AC015712.6,AC015712.4,AC015712.5,ALDH1A3	HAVANA,HAVANA,HAVANA,HAVANA
chr11	64935721	64935734	0.0009602	2	6.55e-05	0.9997	GPHA2	PPP2R5B,GPHA2,MAJIN	HAVANA,HAVANA,HAVANA
chr14	55882151	55882223	0.0473	2	0.0003529	0.9997	.	.	.
chr22	31342556	31342595	0.03269	3	0.0001957	0.9997	PATZ1	PIK3IP1-AS1,PATZ1,LINC01521	HAVANA,HAVANA,HAVANA
chr17	41933015	41933088	0.0482	2	0.0003658	0.9997	TTC25	ACLY,TTC25	HAVANA,HAVANA
chr5	42949887	42950043	0.01346	16	0.0007756	0.9997	.	.	.
chr9	137552346	137552440	0.008086	14	0.0004609	0.9997	MRPL41	PNPLA7,MRPL41,DPH7	HAVANA,HAVANA,HAVANA
chr8	99962350	99962391	0.0348	4	0.0002175	0.9998	RGS22	RGS22	HAVANA
chr10	45470695	45470746	0.03527	2	0.0002651	0.9998	MARCH8	MARCH8	HAVANA
chr2	78993384	78993459	0.04962	6	0.0003834	0.9998	.	.	.
chr10	99535221	99535247	0.02557	2	0.0001344	0.9998	NKX2-3	LINC01475,NKX2-3	HAVANA,HAVANA
chr1	120354839	120354902	0.01348	2	0.0003292	0.9998	.	RF00003	ENSEMBL
chr1	63713468	63713532	0.04492	4	0.0003242	0.9998	.	.	.
chr6	157669878	157669918	0.03339	3	0.0002027	0.9998	ZDHHC14	ZDHHC14	HAVANA
chr16	73056940	73057006	0.04692	3	0.0003485	0.9998	ZFHX3	ZFHX3,AC116667.1	HAVANA,HAVANA
chr19	20167189	20167251	0.01065	6	0.0003133	0.9998	AC011447.3,ZNF486	AC011447.3,ZNF486	HAVANA,HAVANA
chr14	38207591	38207649	0.04397	2	0.0003136	0.9999	.	AL392023.1,SSTR1	HAVANA,HAVANA
chr3	138916210	138916223	0.01773	2	7.73e-05	0.9999	.	.	.
chr2	70978029	70978031	0.01567	2	1.14e-05	0.9999	AC007040.2	AC007040.2,ANKRD53	HAVANA,HAVANA
chr10	42553223	42553250	0.02713	4	0.0001473	0.9999	.	ZNF37BP,FXYD6P1	HAVANA,HAVANA
chr11	1262777	1262778	0.003058	1	5.83e-06	0.9999	.	MUC5B	HAVANA
chr12	123151678	123151734	0.04397	4	0.0003138	0.9999	.	PITPNM2,MPHOSPH9,AC073857.1	HAVANA,HAVANA,HAVANA
chr19	23471399	23471433	0.02186	5	0.0002024	0.9999	.	.	.
chr19	930850	930916	0.04749	8	0.0003558	0.9999	ARID3A	ARID3A,AC005379.1	HAVANA,HAVANA
chr8	17497869	17497936	0.02711	3	0.0003853	0.9999	SLC7A2	SLC7A2,AP006248.2,AP006248.5,AP006248.3	HAVANA,HAVANA,HAVANA,HAVANA
chr6	31816179	31816249	0.04059	7	0.0003756	0.9999	HSPA1A	HSPA1L,HSPA1A	HAVANA,HAVANA
chr7	154927713	154927752	0.03527	3	0.0002231	0.9999	.	PAXIP1-AS2	HAVANA
chr11	16292830	16292872	0.03818	5	0.0002528	0.9999	SOX6	SOX6	HAVANA
chr8	1816851	1816907	0.04288	5	0.0003234	0.9999	AC019257.8,AC100810.7	AC019257.8,AC100810.7,MIR596	HAVANA,HAVANA,ENSEMBL
chr11	114252949	114252993	0.01259	2	0.0002586	0.9999	AP002518.2	ZBTB16,AP002518.2,NNMT	HAVANA,HAVANA,HAVANA
chr7	80919828	80919897	0.04928	7	0.0003788	0.9999	SEMA3C	SEMA3C	HAVANA
chr11	1002229	1002332	0.03536	17	0.0005883	0.9999	AP2A2	AP2A2	HAVANA
chr10	65054198	65054200	0.03358	2	0.0518	1	.	NEK4P3	HAVANA
chr10	92420311	92420312	0.00855	1	0.1181	1	MARK2P9	MARK2P9,AL161652.1	HAVANA,HAVANA
chr2	174026080	174026087	0.01835	4	0.002755	1	LINC01960	LINC01960	HAVANA
chr1	246791062	246791063	0.01837	1	0.1154	1	KIF28P,LINC01341	KIF28P,LINC01341	HAVANA,HAVANA
chr1	16647714	16647762	0.02832	7	0.1084	1	CROCCP2,MST1P2	CROCCP2,AL137798.3,MST1P2	HAVANA,HAVANA,HAVANA
chr7	95396395	95396396	0.03633	1	0.08277	1	.	PON3	HAVANA
chr15	90184626	90184627	0.02412	1	5.81e-05	1	SEMA4B	SEMA4B	HAVANA
chr12	124912015	124912016	0.01192	1	0.004009	1	UBC	UBC,MIR5188	HAVANA,ENSEMBL
chr2	74441507	74441511	0.04771	4	0.003163	1	RTKN	RTKN	HAVANA
chr16	87851739	87851741	0.0474	2	0.003119	1	SLC7A5	SLC7A5	HAVANA
chr1	6486586	6486588	0.006896	2	0.03821	1	PLEKHG5	PLEKHG5	HAVANA
chr3	72739050	72739056	0.04492	2	0.001757	1	AC097369.3	AC097369.3	HAVANA
chr17	80477089	80477125	0.01424	2	0.004879	1	NPTX1	NPTX1	HAVANA
chr12	54017409	54017410	0.008073	1	2.43e-05	1	AC012531.3,HOXC6,HOXC4,AC012531.2	AC012531.3,HOXC6,HOXC8,HOXC4,AC012531.2,AC012531.1	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA
chr15	43492048	43492057	0.02056	2	9.68e-05	1	TP53BP1	TP53BP1	HAVANA
chr2	69437860	69437861	0.005238	1	1.29e-05	1	.	NFU1	HAVANA
chr20	23826571	23826572	0.04958	1	0.7744	1	CST2	CST2	HAVANA
chr11	17351533	17351563	0.01927	3	0.0205	1	AC124798.2	NUCB2,AC124798.2,NCR3LG1	HAVANA,HAVANA,HAVANA
chr2	24077242	24077251	0.03566	3	0.000227	1	FAM228B	SF3B6,FAM228B,TP53I3	HAVANA,HAVANA,HAVANA
chr6	12957750	12957751	0.03429	1	0.1288	1	PHACTR1	PHACTR1	HAVANA
chr4	61200079	61200080	0.02868	1	0.0001601	1	.	ADGRL3	HAVANA
chr1	56832020	56832021	0.009146	1	2.94e-05	1	.	.	.
chr7	103149636	103149652	0.02376	3	0.2323	1	.	NAPEPLD,RPL23AP95	HAVANA,HAVANA
chr13	21671945	21671961	0.01678	4	0.0004076	1	FGF9	FGF9	HAVANA
chr2	237433071	237433084	0.04125	2	0.03286	1	AC112721.2	AC112721.2	HAVANA
chr9	129080468	129080485	0.04024	4	0.0002746	1	AL592211.2	AL592211.2,DOLPP1	HAVANA,HAVANA
chr17	62066228	62066229	0.03293	1	0.0001978	1	.	MED13	HAVANA
chr17	7295088	7295089	0.04692	1	0.008277	1	.	YBX2	HAVANA
chr14	101584618	101584619	0.0494	1	0.07171	1	.	.	.
chr6	10420517	10420566	0.01171	2	0.297	1	.	TFAP2A,TFAP2A-AS1,AL138885.2	HAVANA,HAVANA,HAVANA
chr7	100221031	100221044	0.04823	2	0.0001971	1	STAG3,CASTOR3,PVRIG	STAG3,CASTOR3,PVRIG	HAVANA,HAVANA,HAVANA
chr12	82359108	82359109	0.04008	1	0.0002721	1	METTL25	CCDC59,METTL25	HAVANA,HAVANA
chr2	233210998	233211020	0.04545	3	0.002737	1	ATG16L1	INPP5D,ATG16L1	HAVANA,HAVANA
chr4	24974095	24974134	0.03859	6	0.04789	1	CCDC149	CCDC149	HAVANA
chr1	16896630	16896631	0.02187	1	0.01799	1	CROCC	CROCC,RNU1-2	HAVANA,ENSEMBL
chr1	244050199	244050200	0.04864	1	0.1126	1	ZBTB18	AL591885.1,ZBTB18	HAVANA,HAVANA
chr8	11700602	11700605	0.02961	2	0.09506	1	GATA4	GATA4	HAVANA
chr19	3595700	3595781	0.03367	10	0.001257	1	TBXA2R	GIPC3,TBXA2R	HAVANA,HAVANA
chr19	18418677	18418678	0.0431	1	0.002366	1	.	SSBP4	HAVANA
chr21	44464017	44464019	0.0382	2	0.2918	1	.	LRRC3	HAVANA
chr8	103416550	103416551	0.01875	1	0.08812	1	AC012213.5,DCAF13	SLC25A32,AC012213.5,DCAF13	HAVANA,HAVANA,HAVANA
chr17	65101077	65101078	0.02503	1	0.01206	1	RGS9	RGS9	HAVANA
chr19	19203079	19203081	0.008701	2	2.73e-05	1	NR2C2AP	RFXANK,NR2C2AP	HAVANA,HAVANA
chr4	1167759	1167761	0.01138	2	0.04337	1	SPON2	SPON2,AC092535.4	HAVANA,HAVANA
chr6	99614886	99614887	0.04978	1	0.07752	1	PRDM13	PRDM13	HAVANA
chr11	66001675	66001677	0.03465	2	0.0002151	1	EIF1AD	EIF1AD,BANF1	HAVANA,HAVANA
chr16	67964076	67964138	0.02127	7	0.001261	1	SLC12A4	SLC12A4	HAVANA
chr20	62474757	62474758	0.04968	1	0.3242	1	GATA5	GATA5,AL499627.2	HAVANA,HAVANA
chr2	110149723	110149724	0.004497	1	0.0001629	1	NPHP1	NPHP1	HAVANA
chr12	31071493	31071531	0.01962	7	0.00557	1	DDX11-AS1	DDX11-AS1,DDX11	HAVANA,HAVANA
chr15	89377563	89377595	0.02258	9	0.002378	1	MIR9-3HG	MIR9-3HG	HAVANA
chr1	42957385	42957394	0.03212	3	0.08793	1	SLC2A1	SLC2A1,ATP6V0CP4,SLC2A1-AS1,AC099795.1	HAVANA,HAVANA,HAVANA,HAVANA
chr16	68738527	68738528	0.0236	1	0.3265	1	CDH1	CDH1,RNA5SP429	HAVANA,ENSEMBL
chr12	869598	869599	0.007637	1	2.24e-05	1	WNK1	WNK1,AC004765.1	HAVANA,HAVANA
chr12	5988706	5988708	0.02541	2	0.0001319	1	VWF	VWF	HAVANA
chr19	52569863	52569864	0.007794	1	2.3e-05	1	ZNF701	ZNF701	HAVANA
chr19	1406710	1406712	0.03662	2	0.2915	1	.	DAZAP1	HAVANA
chr1	54801159	54801160	0.02548	1	0.0001331	1	TTC22	TTC22,LEXM	HAVANA,HAVANA
chr10	125719087	125719094	0.04592	3	0.1621	1	EDRF1-DT,AL158835.3,AL158835.2	EDRF1-DT,AL158835.3,AL158835.2,EDRF1	HAVANA,HAVANA,HAVANA,HAVANA
chr19	23250381	23250398	0.02412	2	0.0001224	1	ZNF724,AC092329.3	ZNF724,AC092329.3,IPO5P1	HAVANA,HAVANA,HAVANA
chr1	102853844	102853867	0.02549	4	0.001029	1	.	AC099567.1	HAVANA
chr8	78762381	78762382	0.008428	1	2.6e-05	1	IL7,THAP12P7	IL7,THAP12P7	HAVANA,HAVANA
chr15	28738585	28738586	0.01881	1	0.0003605	1	WHAMMP2	GOLGA8M,GOLGA8M,WHAMMP2	HAVANA,HAVANA,HAVANA
chr16	82639897	82639917	0.04461	3	0.0003202	1	CDH13	CDH13	HAVANA
chr13	78601477	78601518	0.04241	2	0.002136	1	RNF219-AS1,POU4F1	RNF219-AS1,AL445209.1,POU4F1	HAVANA,HAVANA,HAVANA
chr3	179558960	179558961	0.02143	1	0.0001025	1	.	ACTL6A	HAVANA
chr19	32976482	32976483	0.02936	1	0.1387	1	FAAP24	CEP89,FAAP24,RHPN2	HAVANA,HAVANA,HAVANA
chr7	35262067	35262092	0.007778	3	0.004646	1	.	AC009531.1	HAVANA
chr10	86632121	86632123	0.02781	2	0.253	1	.	RPL7AP8	HAVANA
chr10	132352647	132352702	0.04801	2	0.02109	1	LRRC27	LRRC27	HAVANA
chr6	132815178	132815201	0.04559	2	0.0003319	1	RPS12	SLC18B1,RPS12,SNORD101,SNORD100,SNORA33	HAVANA,HAVANA,ENSEMBL,ENSEMBL,ENSEMBL
chr1	26046719	26046740	0.02971	2	0.02687	1	AL391650.2	SLC30A2,AL391650.2,TRIM63	HAVANA,HAVANA,HAVANA
chr7	94509299	94509356	0.04939	2	0.0003803	1	CASD1	CASD1	HAVANA
chr14	103563519	103563538	0.03721	3	0.0002437	1	KLC1,APOPT1,AL139300.1	AL139300.2,BAG5,KLC1,APOPT1,AL139300.1,RNU4-68P	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,ENSEMBL
chr19	20750103	20750149	0.04317	5	0.009395	1	AC010329.1	AC010329.1	HAVANA
chr1	117930494	117930495	0.009176	1	2.96e-05	1	WDR3	GDAP2,WDR3	HAVANA,HAVANA
chr16	3092630	3092646	0.0401	4	0.01696	1	ZSCAN10	ZSCAN10	HAVANA
chr17	81387800	81387801	0.04929	1	0.1423	1	.	AC110285.1,AC110285.5,AC110285.2	HAVANA,HAVANA,HAVANA
chr3	51385781	51385782	0.01937	1	8.82e-05	1	MANF	DOCK3,MANF	HAVANA,HAVANA
chr12	114687048	114687050	0.04894	2	0.3173	1	AC026765.2	TBX3,AC026765.2	HAVANA,HAVANA
chr1	200149653	200149654	0.003229	1	0.072	1	NR5A2	NR5A2,AC096633.1	HAVANA,HAVANA
chr2	1745021	1745074	0.01823	6	0.002272	1	.	PXDN	HAVANA
chr13	103883152	103883153	0.007288	1	2.11e-05	1	.	.	.
chr17	7306707	7306714	0.0345	3	0.0002132	1	.	EIF5A,GPS2	HAVANA,HAVANA
chr15	20168352	20168353	0.04868	1	0.03289	1	.	.	.
chr10	88583143	88583165	0.04811	2	0.000365	1	RNLS	RNLS,RF00019,LIPJ	HAVANA,ENSEMBL,HAVANA
chr1	143652288	143652292	0.01196	2	0.01033	1	.	RNU1-114P	ENSEMBL
chr12	107685511	107685512	0.003852	1	8.11e-06	1	.	PWP1	HAVANA
chr1	16644656	16644804	0.003151	6	0.002347	1	CROCCP2	CROCCP2,AL137798.3,MST1P2	HAVANA,HAVANA,HAVANA
chr19	23758860	23758861	0.03303	1	0.03619	1	ZNF681	ZNF681,AC139769.1	HAVANA,HAVANA
chr1	21640034	21640070	0.04429	3	0.01826	1	RAP1GAP	RAP1GAP	HAVANA
chr5	6637413	6637414	0.04682	1	3e-04	1	SRD5A1	NSUN2,SRD5A1	HAVANA,HAVANA
chr5	149549448	149549462	0.007053	2	0.003175	1	CSNK1A1	CSNK1A1,RPL29P14,ARHGEF37	HAVANA,HAVANA,HAVANA
chr8	98046442	98046445	0.02902	2	0.000163	1	RPL30	RPL30,AP003352.1,SNORA72,RNU6-703P	HAVANA,HAVANA,ENSEMBL,ENSEMBL
chr10	132965283	132965331	0.03708	4	0.09198	1	LINC01166	LINC01166,LINC01167,LINC01168	HAVANA,HAVANA,HAVANA
chr1	103980737	103980738	0.03566	1	0.0002271	1	.	.	.
chr7	100967193	100967194	0.04641	1	0.02839	1	MUC3A,AC254629.1	MUC3A,AC254629.1,MUC12	HAVANA,HAVANA,HAVANA
chr4	9762616	9762617	0.01424	1	0.002029	1	.	.	.
chr12	113335493	113335496	0.008576	3	2.68e-05	1	SLC8B1	SLC8B1	HAVANA
chr17	58331327	58331334	0.02858	3	0.0001594	1	TSPOAP1-AS1,AC004687.1	TSPOAP1,TSPOAP1-AS1,AC004687.1,MIR142,MIR4736	HAVANA,HAVANA,HAVANA,ENSEMBL,ENSEMBL
chr6	149964423	149964433	0.02959	2	0.0005714	1	ULBP1	ULBP1	HAVANA
chr17	48552264	48552317	0.02961	3	0.01442	1	HOXB3,HOXB-AS3	HOXB-AS1,HOXB3,HOXB-AS3,HOXB-AS2	HAVANA,HAVANA,HAVANA,HAVANA
chr3	23672022	23672041	0.009671	5	0.08077	1	.	.	.
chr11	1748059	1748108	0.02143	6	0.001228	1	IFITM10,AC068580.4	IFITM10,AC068580.4,CTSD	HAVANA,HAVANA,HAVANA
chr1	3533739	3533743	0.03613	2	0.0869	1	MEGF6	MEGF6	HAVANA
chr1	228457475	228457576	0.003382	4	0.001839	1	HIST3H2A	HIST3H2A,HIST3H2BB,MIR4666A	HAVANA,HAVANA,ENSEMBL
chr1	1332332	1332334	0.02736	2	0.09476	1	TAS1R3	CPTP,TAS1R3,DVL1	HAVANA,HAVANA,HAVANA
chr4	13548198	13548200	0.02481	2	0.01622	1	.	NKX3-2,LINC01096	HAVANA,HAVANA
chr6	163149516	163149548	0.0182	4	0.006529	1	PACRG	PACRG	HAVANA
chr20	14226479	14226481	0.03489	2	0.1659	1	MACROD2	MACROD2,RN7SL864P	HAVANA,ENSEMBL
chr5	171309283	171309292	0.03723	3	0.054	1	AC091980.2,TLX3	AC091980.2,TLX3	HAVANA,HAVANA
chr17	39599702	39599703	0.001421	1	0.12	1	.	NEUROD2	HAVANA
chr5	77639092	77639093	0.01924	1	0.03249	1	OTP	OTP	HAVANA
chr12	120263229	120263230	0.03604	1	0.03102	1	PXN	PXN	HAVANA
chr6	27631366	27631367	0.006749	1	0.02565	1	.	.	.
chr3	52455289	52455346	0.04778	5	0.0003596	1	NISCH	TNNC1,NISCH	HAVANA,HAVANA
chr1	151839946	151840046	0.01956	11	0.0006949	1	C2CD4D	C2CD4D,RF00019,C2CD4D-AS1	HAVANA,ENSEMBL,HAVANA
chr1	156153545	156153622	0.02037	6	0.001415	1	SEMA4A	SEMA4A	HAVANA
chr8	48682915	48682959	0.03589	5	0.0003637	1	AC022915.2	AC022915.2	HAVANA
chr14	101961449	101961451	0.007499	2	2.19e-05	1	.	DYNC1H1	HAVANA
chr2	236171572	236171578	0.03147	2	0.009622	1	AC019068.1	GBX2,AC019068.1	HAVANA,HAVANA
chr5	177304639	177304658	0.03447	4	0.1232	1	MXD3,PRELID1	NSD1,RAB24,MXD3,PRELID1	HAVANA,HAVANA,HAVANA,HAVANA
chr7	101252340	101252341	0.02879	1	0.0001613	1	.	FIS1	HAVANA
chr7	76048796	76048811	0.01981	2	9.15e-05	1	MDH2	STYXL1,AC006330.1,MDH2	HAVANA,HAVANA,HAVANA
chr16	88328238	88328240	0.02711	2	0.003783	1	.	.	.
chr20	62378360	62378365	0.02711	2	0.01019	1	.	.	.
chr1	152423462	152423463	0.04692	1	0.0003486	1	FLG-AS1	FLG-AS1	HAVANA
chr1	1303463	1303464	0.03566	1	0.1472	1	ACAP3	ACAP3	HAVANA
chr1	78619962	78619964	0.01539	2	0.05979	1	IFI44L	IFI44L	HAVANA
chr8	144675568	144675569	0.04521	1	0.02822	1	.	.	.
chr19	55386808	55386810	0.0328	2	1.81e-05	1	RPL28	TMEM238,RPL28,MIR6805	HAVANA,HAVANA,ENSEMBL
chr17	79811900	79811964	0.02778	3	0.1799	1	.	.	.
chr7	158830433	158830434	0.02084	1	9.88e-05	1	.	ESYT2	HAVANA
chr18	23532219	23532226	0.0432	3	0.009374	1	NPC1	RMC1,NPC1	HAVANA,HAVANA
chr11	94545292	94545316	0.02906	6	0.008325	1	FUT4,PIWIL4	FUT4,PIWIL4,AP000943.3	HAVANA,HAVANA,HAVANA
chr17	64779505	64779525	0.0401	4	0.0002139	1	ARHGAP27P1-BPTFP1-KPNA2P3,PLEKHM1P1	ARHGAP27P1-BPTFP1-KPNA2P3,AC103810.3,PLEKHM1P1,MIR6080	HAVANA,HAVANA,HAVANA,ENSEMBL
chr22	49052303	49052313	0.04912	2	0.003911	1	AL078622.1	AL078622.1	HAVANA
chr1	110964446	110964447	0.0422	1	0.4779	1	AL360270.3	LRIF1,AL360270.3	HAVANA,HAVANA
chr15	96361464	96361465	0.03195	1	0.03745	1	AC087477.2	AC087477.2	HAVANA
chr1	148303461	148303462	0.00321	1	6.21e-06	1	LINC01138,AC245100.1	LINC01138,AC245100.1	HAVANA,HAVANA
chr9	34612665	34612711	0.0477	2	0.000358	1	.	RPP25L,DCTN3	HAVANA,HAVANA
chr1	94541158	94541175	0.02759	3	0.0001514	1	F3	F3	HAVANA
chr1	211416336	211416338	0.04292	2	0.2953	1	LINC00467	LINC00467,SNX25P1	HAVANA,HAVANA
chr4	2489937	2489941	0.03457	2	0.0002142	1	RNF4	RNF4	HAVANA
chr14	104474027	104474051	0.04258	8	0.1028	1	.	TMEM179	HAVANA
chr7	131105524	131105571	0.04786	2	0.0003613	1	AC016831.7,LINC-PINT	AC016831.7,LINC-PINT,MKLN1	HAVANA,HAVANA,HAVANA
chr19	55132935	55132939	0.03333	4	0.02928	1	TNNT1	TNNT1	HAVANA
chr5	34245187	34245188	0.04958	1	0.02932	1	.	AC138409.2,AC138409.3	HAVANA,HAVANA
chr6	170554948	170554957	0.03334	3	0.0002021	1	TBP	PSMB1,TBP	HAVANA,HAVANA
chr16	804458	804464	0.04722	4	0.004532	1	.	CHTF18,GNG13	HAVANA,HAVANA
chr11	49208360	49208361	0.04492	1	0.001935	1	FOLH1	FOLH1	HAVANA
chr19	19733416	19733417	0.02519	1	0.04201	1	.	ZNF14	HAVANA
chr19	47745665	47745675	0.04008	3	0.0002721	1	NOP53	EHD2,NOP53	HAVANA,HAVANA
chr5	96431881	96431896	0.01937	2	0.009338	1	AC104123.1,PCSK1	AC104123.1,PCSK1	HAVANA,HAVANA
chr2	27119164	27119165	0.04392	1	0.2311	1	.	CGREF1,ABHD1	HAVANA,HAVANA
chr3	46464835	46464898	0.008021	7	0.009476	1	LTF	LTF	HAVANA
chr7	34321483	34321485	0.03115	2	0.01589	1	.	.	.
