methyl	methyl.p	arm2.p	arm3.p	BMI.p	age.p	expose.p	PC1.p	methyl.beta	arm2.beta	arm3.beta	BMI.beta	age.beta	expose.beta	PC1.beta	NAs	outliers	total.NAs	zeros	non.zeros	ones	non.ones	diff.miss	ME	genes	genes_flanking	genes_type	methyl.fdr
chr1.3435916	7.49061108152805e-06	0.773092445554458	0.140150295475748	0.597466276517696	0.169669719779638	0.0796325275560981	0.00547356417561811	4.37450881517656	-0.0603741590414244	-0.309349203804751	0.0114698089410372	0.0239698845281434	-0.311009294607617	2.62982499694416	14	6	20	0	63	15	48	0.58795498804091	.	PRDM16	PRDM16	HAVANA	0.139805014912676
chr1.161162310	1.05486795805012e-06	0.280761997651885	0.24759883194582	0.230389379950839	0.151320163566696	0.00476414631247346	9.65306058699616e-05	2.66270295059814	-0.195738289921064	-0.213964931007599	-0.0234669034693127	0.0230781973271496	-0.449129047972298	3.32340369575925	14	0	14	0	69	2	67	0.503035854943154	.	USP21	UFC1,AL590714.1,USP21,PPOX	HAVANA,HAVANA,HAVANA,HAVANA	0.105880883075732
chr1.234564891	0.000111260379354583	0.407914531926648	0.443631756368582	0.223554869828863	0.0908857638795446	0.0343549075247073	0.000427289400220412	-2.96212853492569	-0.159109282764063	-0.145228994441414	-0.0249327272182168	0.0276124259536935	-0.361702999075679	3.10485502958361	8	1	9	11	63	0	74	0.619557451196018	.	.	AL161640.1	HAVANA	0.199277555226579
chr1.201887746	4.31584677197046e-05	0.641594476721834	0.781139154944759	0.398470415144311	0.00676823103055345	0.00514668262144978	0.00153927234364491	5.78789039038263	-0.0819975487411662	0.0495288935789938	-0.0158652121532418	0.0423651630525326	-0.437990900583665	2.59310783591859	0	0	0	0	83	18	65	1	.	.	IPO9,SHISA4	HAVANA,HAVANA	0.174689149909046
chr1.161201593	8.39722009156873e-05	0.133747928429603	0.447377423842448	0.260074476255207	0.0178758100948652	0.0306242580444911	0.000105804397378728	2.60170948737277	-0.272441767583462	-0.131290116899112	-0.0206298725844763	0.0358367417199389	-0.336296710430105	3.3085699261084	0	3	3	0	80	0	80	0.531295915368786	.	NDUFS2	ADAMTS4,NDUFS2	HAVANA,HAVANA	0.188812397875814
chr1.61081491	8.04623186959235e-05	0.979058922200464	0.991720942839139	0.848089215343958	0.136678175993308	0.020009883772065	0.00139679156853231	-12.5265214505018	0.00501079589475387	0.00186664347311942	0.00399417133552517	0.0237049008765944	-0.392842251616607	3.09431307829714	4	4	8	52	23	0	75	0.118716526136067	.	NFIA	NFIA	HAVANA	0.18743336442522
chr1.6628513	0.00010357775682436	0.328902724276011	0.702169698015804	0.279098994418553	0.00672472864037074	0.000867796434769475	0.000462129945493941	7.94548574800045	-0.179122046274472	-0.0705553766076234	-0.020937173918523	0.0435163867411641	-0.55095558477019	3.00182229371692	2	0	2	0	81	15	66	0.999999999999975	.	THAP3	PHF13,THAP3	HAVANA,HAVANA	0.196815021162021
chr1.16727627	1.24380211510876e-05	0.231791496759194	0.55644281004168	0.791988684866599	0.0674569170801069	0.0013950144600568	0.000534451137185048	10.8871800297047	-0.238061405985356	-0.1156827270808	-0.0054440208093228	0.0305353254124497	-0.549289503099852	3.01152410737152	0	10	10	0	73	3	70	0.0694165970794187	.	.	.	.	0.146268460140911
chr1.234564998	1.32439457028444e-05	0.509109651005829	0.7020716474638	0.537102682521404	0.00871642847733228	0.0494615300544153	0.0172387649483463	-2.97038521182371	0.120395053762706	-0.0709204620514362	-0.0114977982092925	0.0411037157272324	-0.309216497736572	2.48872250549422	13	1	14	12	57	0	69	0.0652675240960154	.	.	AL161640.1	HAVANA	0.146268460140911
chr1.175900638	4.43893291255892e-05	0.915915488877142	0.980007210564888	0.225883139928971	0.0192192022123814	0.0202780323037077	0.00731011176149969	2.69670195683882	0.0190573483191817	0.00454144203672338	-0.0231408543179242	0.0363117033427531	-0.375795895277272	2.21574810792424	2	2	4	0	79	3	76	1	.	.	AL513329.1	HAVANA	0.175926068727191
chr1.107936862	6.15694627865344e-05	0.692405041336731	0.411837016773354	0.277157277164887	0.00464485275460229	0.00304680923138853	0.000512805453429756	-3.19644688758642	-0.0756483628385236	-0.161286371378519	-0.0212426642987097	0.0472641691166178	-0.509915926304117	3.09768033163287	13	0	13	13	57	0	70	0.93085085549046	.	VAV3	VAV3	HAVANA	0.180498091393139
chr1.1332305	5.89700409415095e-05	0.926023400734961	0.730459044263644	0.260035012101999	0.0718366522982719	0.00359510652219888	0.00537951918450476	-2.75328808235079	-0.0189845927582864	-0.0710066401545148	-0.0230714488088055	0.032029336483525	-0.53870620144858	2.68732804550625	15	1	16	10	57	0	67	1	.	TAS1R3	CPTP,TAS1R3,DVL1	HAVANA,HAVANA,HAVANA	0.180418865637997
chr1.120954560	4.12240923514278e-05	0.747383353794106	0.696871991263935	0.0383920335531856	0.00307146741333447	0.00963213257672135	0.0191699685765576	3.03225472891012	-0.0567934534621978	-0.0724405426560235	-0.0391087083635346	0.0477757635647914	-0.409200206973793	2.09541201436795	6	0	6	0	77	6	71	0.114167692691104	.	LINC00623	LINC00623	HAVANA	0.174018122461361
chr1.151995324	9.29333818800126e-05	0.428362553404799	0.485819672037235	0.0386335693744407	0.0230661513396338	0.00425019964461557	0.0197191498137557	1.96726354200719	-0.143220459441328	-0.131220102174535	-0.0403750336299422	0.0365411635946869	-0.464677033128097	2.15284830903885	11	0	11	0	72	1	71	0.716270285358374	.	AL450992.1	S100A10,AL450992.1	HAVANA,HAVANA	0.189882742993435
chr1.59969040	1.60521466020009e-05	0.606716448907813	0.33272511084379	0.574568276011308	0.0262926104737418	0.00732261116985796	0.000731590831420114	2.38747898046749	-0.0971365838714979	-0.191855905351489	-0.0107481523736604	0.036975534287905	-0.451892530791626	2.91925323792396	13	0	13	0	70	1	69	0.803616429592791	.	.	.	.	0.150891578642487
chr1.161162319	8.63074258739476e-06	0.176398945926113	0.357446679978698	0.186019397060233	0.0719888449879847	0.00375812822215745	0.000172742471756988	2.62458235720066	-0.252459346463833	-0.17677184740111	-0.0269952489367006	0.0296790340509304	-0.474746039782642	3.27248162761697	10	0	10	0	73	4	69	0.916456872728902	.	USP21	UFC1,AL590714.1,USP21,PPOX	HAVANA,HAVANA,HAVANA,HAVANA	0.142133353537549
chr1.2071781	5.98647934859991e-05	0.741449813659941	0.524729727349993	0.246108802819686	0.00777768738851352	0.0444615123259316	0.000233015047734041	8.02497237475512	-0.0583832389281959	-0.114656075804547	-0.0217523532102776	0.0417608687816855	-0.317963162291353	3.13082730965729	0	0	0	0	83	8	75	1	.	PRKCZ	PRKCZ	HAVANA	0.180418865637997
chr1.15942435	4.26818940851065e-05	0.738142648111559	0.555502166389836	0.0282407541313854	0.000634826550665233	0.00381069746327039	0.000442825177520255	6.52715773262097	-0.0589019380606583	-0.1056031235099	-0.0419418785939404	0.0558749924929297	-0.453737542187259	2.92979589139591	0	0	0	0	83	8	75	1	.	ZBTB17	SPEN,ZBTB17	HAVANA,HAVANA	0.174018122461361
chr1.2331485	2.53332820416079e-05	0.501276905575423	0.81323334987508	0.454302897376711	0.077803456370104	0.0137700000459589	0.00140657114117189	-2.11848849416015	-0.119985899468978	-0.0418844634218915	-0.0139536838266475	0.027327607951163	-0.383473562412799	2.6428643421118	2	1	3	2	78	0	80	0.999999999999993	.	MORN1	MORN1,AL589739.1	HAVANA,HAVANA	0.162633642764902
chr1.158177779	0.00010950040221896	0.370552610008554	0.368735810546952	0.245359971049507	0.00258613976967084	0.00115935526525419	0.0130164693617564	-8.54443479783131	-0.1612788290774	-0.166411101390037	-0.0223278893133414	0.0487540527733599	-0.527117612057442	2.04711065745824	1	0	1	39	43	0	82	0.65060240963856	.	.	ELL2P1,CD1D	HAVANA,HAVANA	0.199277555226579
chr1.32765788	7.22391353487185e-06	0.46542771507389	0.563586847557549	0.653887322928812	0.187032069345265	0.0199416481719942	0.000104060131577564	-5.14452160434153	-0.150997540051338	-0.118971641364592	-0.0093031048724256	0.022380473071146	-0.403284301850777	3.46757734893831	4	10	14	6	63	0	69	0.00937349200825301	.	KIAA1522	KIAA1522	HAVANA	0.139805014912676
chr1.9340680	4.6702528322387e-05	0.694226654630693	0.940805687214737	0.147296697290044	0.00698601024943983	0.0100936623755459	0.137235627597157	2.95892334046083	0.07007269721518	-0.0132493469590173	-0.0266550466719845	0.0414457000629781	-0.415838639258466	1.28567226201332	6	0	6	0	77	4	73	0.86747917883326	.	SPSB1	SPSB1	HAVANA	0.176284010509918
chr1.65066185	5.55300488069318e-06	0.766601937217815	0.961065752210114	0.460611530398653	0.00865002294504273	0.0146211751829509	0.00536356413284075	-9.07179502447567	0.0516041034310557	-0.0084477286022157	-0.0135248129107235	0.0399080281706315	-0.371935735984955	2.20211607269276	0	0	0	35	48	0	83	1	.	.	AL357078.1	HAVANA	0.136733449272331
chr1.41479105	1.37399495255286e-05	0.106030166567316	0.955367891060929	0.12312994473172	0.0793020218687562	0.00363670125829422	0.19846441467704	2.55575153302814	-0.298136404068009	-0.0097604091932858	-0.0281077251872826	0.0276392975406967	-0.45540620186452	1.11921658014553	2	0	2	0	81	1	80	0.999999999999975	.	EDN2	EDN2	HAVANA	0.147005470285672
chr1.236755182	1.35306739857645e-05	0.650769474994942	0.377499472571439	0.662040936102716	0.0241627962153933	0.00133590702140224	0.329333586974107	-1.95510269576723	-0.0834518031792156	-0.162917301136361	-0.0080845836847371	0.0376052927713971	-0.520405751772013	0.976305055539339	13	0	13	0	70	1	69	1	.	ACTN2	ACTN2	HAVANA	0.146268460140911
chr1.1085944	7.26131222079146e-05	0.696070682237646	0.85953958755739	0.0589664903681496	0.00738016944473582	0.00811710641249446	0.00140958448001551	3.98701911913676	-0.0725091004267	0.0329021465017294	-0.0365869413346619	0.0437754344523684	-0.430734163478064	2.75076869232087	5	0	5	0	78	10	68	0.734958357666533	.	C1orf159	C1orf159	HAVANA	0.186222059982273
chr1.52771301	0.000107290310489325	0.752115518136611	0.833414995489569	0.191310626850567	0.0227246560009495	0.00295799195004377	0.00180648153604276	4.00365103301388	-0.0588915572792819	0.0401738350604776	-0.025672507938268	0.0368039199529898	-0.496326003903548	2.70616001100384	6	0	6	0	77	14	63	0.683988811063932	.	ZYG11B	ZYG11B,RPS13P2	HAVANA,HAVANA	0.1983138819103
chr1.228609788	2.06929440300323e-05	0.170888414734173	0.395066675239866	0.305488973444172	0.176241449726895	0.00265197821972201	0.0171386067783419	2.36219756992307	-0.261090025226769	-0.154553105547144	-0.019865635491365	0.0215146120160284	-0.485304981493556	2.11209877934156	7	0	7	1	75	0	76	0.383592102277566	.	.	RNA5S1,RNA5S2,RNA5S3	ENSEMBL,ENSEMBL,ENSEMBL	0.152501939492513
chr1.24154392	9.07729272566072e-05	0.23970162774624	0.605424784287805	0.0493650596629279	0.00798884520662766	0.00505900645006094	0.00099165327881035	2.65234374612715	-0.212991745771696	-0.0932825969780344	-0.0375397907793032	0.0418363421587432	-0.44303859836936	2.73990022041875	0	0	0	0	83	4	79	1	.	IFNLR1	IFNLR1	HAVANA	0.189627869644506
chr1.115286064	5.41248892209877e-06	0.760130236926271	0.929735049665182	0.936377064097226	0.0118139705738271	0.00173282707840236	0.00481694485056738	2.62719430467204	0.0553599718955787	-0.0166041808947745	0.00161623487728059	0.0418012671273409	-0.51599218377692	2.58437462454492	14	1	15	0	68	0	68	0.523893871180361	.	NGF-AS1,NGF	AL049825.1,NGF-AS1,NGF	HAVANA,HAVANA,HAVANA	0.136733449272331
chr1.6278552	5.83458753094504e-05	0.238703457048433	0.322948107219806	0.124376312326435	0.0429026219325168	0.0304765979751152	0.00753990643400781	2.48469502127315	-0.212069877192365	-0.181182975356324	-0.0288202401096481	0.0316250359543784	-0.340857718107984	2.1748891692664	0	0	0	0	83	0	83	1	.	ACOT7	ACOT7	HAVANA	0.180418865637997
chr1.161525688	1.57951126480971e-05	0.668198927660871	0.823330093602689	0.465018094930332	0.0340431312064807	0.00484732337424123	0.0399916869607663	2.09727422687433	0.0779197962882048	0.0414046926403771	0.015383646510722	0.0351143318993732	-0.448760067007006	1.89281363689515	14	0	14	0	69	0	69	1	.	AL590385.2,HSPA6	FCGR2A,AL590385.2,HSPA6	HAVANA,HAVANA,HAVANA	0.150891578642487
chr2.75711313	4.57944456295084e-05	0.748579648474219	0.43085545232995	0.264899273427748	0.0237276386011246	0.00183027321041473	0.000619545659852659	-3.5261681955893	-0.0565262488343928	0.143192623447481	-0.0208485146444342	0.0351656863692143	-0.492557533330604	2.84055406082641	0	0	0	1	82	0	83	1	.	AC005034.6	GCFC2,AC005034.6	HAVANA,HAVANA	0.175926068727191
chr2.113504363	9.87629147506715e-05	0.386540596573124	0.220225185181712	0.105344742919592	0.00300369073850924	0.00657784655627617	0.00874988193049578	-5.41640476124299	-0.155118919648466	-0.231345299315868	-0.030643135427852	0.047645548843491	-0.435873987197912	2.15128153084618	1	1	2	5	76	0	81	0.206288568909783	.	.	FOXD4L1	HAVANA	0.193402128152669
chr2.160920957	0.000112404992741975	0.120853731107737	0.208684436640377	0.320621815649628	0.0561347037883742	0.217032741990958	0.353935522688912	1.59449967131219	-0.302821957267731	-0.247106288591302	-0.019147412240837	0.0313837618194747	-0.207154340615767	0.920660757023463	12	0	12	2	69	1	70	0.464406096802529	.	.	.	.	0.200226667893148
chr2.120470196	3.23626901577876e-05	0.844876711629191	0.851213326675301	0.266993868474185	0.199984948139049	0.0600417499704609	0.22866980342997	1.98812555424644	-0.0352374309262386	-0.0344256748403611	-0.0208372608376866	0.020552518702638	-0.301871602499805	1.09258649417547	4	0	4	1	78	0	79	0.539817807816635	.	.	LINC01101	HAVANA	0.167690907134874
chr2.54065662	6.30930059235665e-05	0.181678839251817	0.493296453566346	0.342593954525293	0.079323287856638	0.00972011053759328	0.020800385927924	1.98533030854898	-0.251993022983295	-0.125712250497662	-0.0190608565234629	0.0280210358668907	-0.422251682191113	2.17799994669385	7	0	7	0	76	0	76	0.290920199363775	.	ACYP2	ACYP2	HAVANA	0.180498091393139
chr2.151974616	4.35686458959428e-05	0.374096875954344	0.644094080399416	0.300617965067271	0.0662557842846881	0.00524116834094356	0.00361486400758394	3.75109212440733	-0.171592993458065	-0.0897805234106984	-0.0204043806370228	0.030792142849384	-0.466752504785524	2.4629027576664	0	6	6	0	77	3	74	0.356327440047303	.	CACNB4	AC068547.1,CACNB4	HAVANA,HAVANA	0.174929930331081
chr2.191835824	2.499169633697e-05	0.183557200588049	0.317255201073566	0.235354518422953	0.0114138479453184	0.0228344403731085	0.000434728077790185	2.09567734325979	-0.252827683373928	-0.189207561363414	-0.0228647031031603	0.0409543100084144	-0.370449528480407	2.96988557890059	6	2	8	0	75	7	68	1	.	CAVIN2	CAVIN2	HAVANA	0.162633642764902
chr2.239162708	4.98661540248308e-05	0.525032108683315	0.90221537512782	0.0895630190116253	0.00625897619347933	0.00465704095743042	0.00559393694404998	5.71078420196529	-0.113238341282331	0.0225409348351628	-0.0327938724841118	0.0433433633074785	-0.456974162615415	2.27314832718245	2	0	2	0	81	28	53	0.206288568909783	.	HDAC4	HDAC4	HAVANA	0.178628083792608
chr2.29920949	5.67270389456829e-05	0.583821204384414	0.981879093438957	0.436348346304758	0.0433612709025126	0.0227896611501989	0.0610535859107927	-23.4357309109959	-0.115085625257219	-0.00479364335670082	-0.0170549216879094	0.0362762013456183	-0.401141825037082	1.91169456368364	4	10	14	52	17	0	69	0.138595877414644	.	ALK,AC016907.2	ALK,AC016907.2	HAVANA,HAVANA	0.180418865637997
chr2.28413165	9.05617039661011e-05	0.791005303563512	0.962303407636424	0.768966830268271	0.0507913697832482	0.00037478510870286	0.00133376075553356	2.73429282283837	-0.0467767283873213	-0.00873611690421163	-0.00544577067656301	0.0311887699943248	-0.568979426252747	2.90118783881259	10	0	10	0	73	6	67	0.490258395757894	.	FOSL2	FOSL2	HAVANA	0.189627869644506
chr2.148873665	6.8277200767223e-05	0.666522488698024	0.273311118997695	0.315419643682859	0.0393887154582929	0.0168234325219608	0.00494256398900322	-2.16651686151704	-0.0809096124884632	-0.205696515694731	-0.0195188339078838	0.0332569511277484	-0.392958513402471	2.5401931540263	6	1	7	4	72	0	76	0.290920199363775	.	AC105402.3	AC105402.3,AC105402.2,AC105402.1,KIF5C	HAVANA,HAVANA,HAVANA,HAVANA	0.184685210293644
chr2.238100672	1.12085729693043e-05	0.732151720280467	0.605164184506923	0.136643817677351	0.00384996928850987	0.000503134361141211	0.00048389410448127	5.26939440912756	-0.0585418673879181	-0.0884295136064654	-0.0266221518637461	0.0434520500513131	-0.532657984849831	2.7706111845649	0	1	1	0	82	11	71	0.65060240963856	.	ESPNL	UBE2F-SCLY,SCLY,ESPNL	HAVANA,HAVANA,HAVANA	0.14433214150678
chr2.74442260	1.79993972898957e-05	0.363687125148471	0.859861510886706	0.966145184908501	0.0972337701061363	0.0526866129671239	0.000269859380763431	-11.2801873732891	-0.168821519005949	0.0324749720749525	0.000873487657687673	0.0267905927895075	-0.313629811800396	3.20247580689114	2	5	7	51	25	0	76	0.891573873590823	.	RTKN	RTKN	HAVANA	0.150891578642487
chr2.119265363	7.84762937039833e-05	0.841265283938503	0.750643715949612	0.246664572390885	0.0227927454787134	0.0330096976504967	0.00176214586480415	-10.3010214700284	0.0359143225560993	-0.0568803265080314	-0.021254094674787	0.035544553080673	-0.339462616606945	2.8186339027357	4	1	5	45	33	0	78	1	.	STEAP3,STEAP3-AS1	STEAP3,STEAP3-AS1	HAVANA,HAVANA	0.187366308925922
chr2.96144321	5.45313453091875e-05	0.76629291071752	0.619762197422416	0.28404542524521	0.00349141322937575	0.00119536694614825	0.00354213666158241	-2.51819861670364	0.0558007018921787	0.0924527579469746	-0.02092912470668	0.0485938560111386	-0.536495528410967	2.5132946893404	7	0	7	12	64	0	76	0.492018228686701	.	DUSP2	DUSP2,AC012307.1	HAVANA,HAVANA	0.180418865637997
chr2.61180141	4.8776535481207e-05	0.242340591231061	0.610999668939305	0.554001397308505	0.0518222469309912	0.00402662482598055	0.00218202672105914	2.00537041550501	-0.209788881272244	-0.0910577875682097	-0.0112382028131191	0.0303423268534315	-0.451616057623817	2.50420257032741	0	0	0	0	83	3	80	1	.	AHSA2P	AHSA2P	HAVANA	0.178115259933736
chr2.168515790	5.73814357800316e-05	0.240355214568167	0.568935002900451	0.116833078708297	0.0170676959146708	0.027401481394227	0.0017546350075835	-6.08040851377628	-0.214527714350816	-0.102353650446093	-0.0296444788284484	0.0376081898577585	-0.350092310575676	2.58561524534889	0	2	2	19	62	0	81	0.206288568909783	.	CERS6	CERS6	HAVANA	0.180418865637997
chr2.33147675	2.99371564993767e-05	0.145213934089352	0.447996143358375	0.0579555846275366	0.0176522610547405	0.000527346496083945	0.000374692107894686	3.99833956632959	-0.265178028007903	-0.138115913122144	-0.035871761756082	0.0370225447964398	-0.558526162492912	3.0616902611075	1	0	1	0	82	10	72	0.65060240963856	.	LTBP1	LTBP1	HAVANA	0.16566772936511
chr2.148882253	0.000110980081390507	0.275408297751277	0.706795803055777	0.27114978534219	0.0409300586233519	0.0759422402590863	0.00426603416929596	1.67146472991747	-0.203906864421324	-0.0698504595732763	-0.0213829806903795	0.0326552354568693	-0.290415046617736	2.36518967193203	4	0	4	1	78	0	79	1	.	AC105402.3,KIF5C	AC105402.3,KIF5C	HAVANA,HAVANA	0.199277555226579
chr2.192085350	9.14005186629676e-05	0.0976776789313707	0.395097387109597	0.0955846329565599	0.0487045176169707	0.00729911160844231	0.000847366769783723	1.78513489877732	-0.33138944905663	-0.159337799246958	-0.0323313036591592	0.0317206966539188	-0.444985045999145	2.84190450610847	6	0	6	1	76	0	77	0.114167692691104	.	TMEFF2	TMEFF2	HAVANA	0.189882742993435
chr2.120912153	3.46796634336933e-05	0.573900557502562	0.588400938148133	0.103956163720903	0.0518247919741424	0.0174135999506905	0.00421078034573673	2.09800859792964	-0.0988255844968129	-0.0965216525632385	-0.0303338295747598	0.0302092859864717	-0.37084142783096	2.31826743078885	0	0	0	0	83	0	83	1	.	GLI2	GLI2	HAVANA	0.170394003064708
chr2.84435541	1.75215415942418e-06	0.521810598720535	0.792061990785872	0.539100115586097	0.0254975853411445	0.0104385802216484	0.00484754517560692	2.33121790193224	-0.110965180710326	-0.04829268061261	-0.0111888281217167	0.0341169767500165	-0.397156936659031	2.47329976859008	9	0	9	0	74	5	69	0.225509552194288	.	SUCLG1	SUCLG1	HAVANA	0.11143552005652
