methyl	methyl.p	arm2.p	arm3.p	BMI.p	age.p	expose.p	PC1.p	methyl.beta	arm2.beta	arm3.beta	BMI.beta	age.beta	expose.beta	PC1.beta	NAs	zeros	non.zeros	ones	non.ones	outliers	diff.miss	ME	Chr	pos	genes	genes_flanking	genes_type	total.NAs	methyl.fdr
chr1.7718073	0.00026939759294524	0.986258452886554	0.591118118467756	0.876979595104918	0.0989605026752494	0.003337057598541	0.00222806189031425	-2.30263991273973	-0.00421986831445617	0.131926504755297	0.00401932099561778	0.0338664208372466	-0.6750156084899	3.70314312361411	15	0	68	1	67	0	1	.	chr1	7718073	CAMTA1	CAMTA1	HAVANA	15	0.999977865727334
chr1.53069993	0.000266825671598268	0.0600205573540608	0.781810153594776	0.333633771602168	0.435640515018351	0.0042003080713944	0.000480859072259681	-8.30626029020627	-0.422508364857439	-0.059319614958758	-0.0219218883566847	0.0150523538058463	-0.543310206960521	3.50444887702793	2	0	81	31	50	0	0.999999999999975	.	chr1	53069993	PODN,AL445183.1	PODN,AL445183.1,HIGD1AP11	HAVANA,HAVANA,HAVANA	2	0.999977865727334
chr1.175521476	0.000520782741287016	0.610490276095321	0.559041930343493	0.671629960415984	0.0382842783254111	0.000472265123644948	0.000155757579815655	-2.63562497232296	-0.112400625742759	0.13271844662772	-0.00979417423077503	0.0398559826651798	-0.706523213166251	3.99503048581296	2	0	81	0	81	0	0.539817807816624	.	chr1	175521476	TNR	TNR	HAVANA	2	0.999977865727334
chr1.22114595	0.000212432636550745	0.948762530843341	0.317214159791173	0.662162956181006	0.0331325904249518	0.00135730884080724	1.64926312733401e-05	2.11938092544776	0.0144456990285914	0.229632889239366	0.0106591556490633	0.0421815738738548	-0.635095453897406	4.6314506181103	14	0	69	1	68	0	0.503035854943154	.	chr1	22114595	.	WNT4	HAVANA	14	0.999977865727334
chr1.1087917	0.000381517182582289	0.346973465524606	0.68189270938499	0.763385868875531	0.0402713518697646	0.0140936808573265	0.000218687555486327	9.80029868085239	-0.208019044222049	-0.0915774365047086	0.00700238315984399	0.0399001169428597	-0.48429417014394	4.24584700384145	5	0	78	38	40	0	0.362395243214288	.	chr1	1087917	C1orf159	C1orf159	HAVANA	5	0.999977865727334
chr1.6466471	0.000301644617693638	0.459605092480353	0.944222569435363	0.423050311908966	0.0961038042174814	0.00070298044004008	6.02358690552102e-05	3.3372584384074	-0.159631763479119	0.0152582746956373	-0.0182188857029109	0.0313662886632758	-0.662117765635083	4.12852305721939	0	0	83	1	82	0	1	.	chr1	6466471	PLEKHG5	TNFRSF25,PLEKHG5	HAVANA,HAVANA	0	0.999977865727334
chr1.26471129	3.43581593545443e-05	0.607700843223887	0.849974741058828	0.699122308524208	0.761165342970112	0.0223364637161206	0.006901183173305	-7.97662478286601	-0.120295106750964	0.0419227475315139	0.00904761606107371	0.00611585677255739	-0.45192796884058	3.64791410302664	10	34	38	0	72	1	0.518724681990118	.	chr1	26471129	DHDDS	DHDDS,AL513365.2,HMGN2	HAVANA,HAVANA,HAVANA	11	0.999977865727334
chr1.245404380	0.00047254602665652	0.711224589093379	0.686161571903704	0.782772930620736	0.105459838883739	0.00123857626714414	7.49065806078742e-05	-2.59299797108658	-0.0809320239610224	-0.0884456158981167	0.00649236333533928	0.0306937129012368	-0.629620778546427	4.08880654867173	0	0	83	0	83	0	1	.	chr1	245404380	KIF26B	KIF26B	HAVANA	0	0.999977865727334
chr1.228611695	0.000590982205974569	0.0857455633358346	0.265493502495618	0.543728486363556	0.0893066094748886	0.00390395245740887	0.00202532456606745	2.22381000378005	-0.374272548714419	-0.243459398512042	-0.0135526955465103	0.0314839390871936	-0.551384139356529	3.07995339154801	0	0	82	1	81	1	0.999999999999994	.	chr1	228611695	.	RNA5S1,RNA5S2,RNA5S3	ENSEMBL,ENSEMBL,ENSEMBL	1	0.999977865727334
chr1.201507491	5.04963209385798e-05	0.781539844605201	0.416227648685637	0.848769413822478	0.0652439432653647	0.000820007728839161	0.000102777854259778	-7.91824561357973	-0.0589829895061442	0.178643817248592	-0.0042538058002764	0.0340018229170129	-0.63563681615223	3.86785089024494	0	18	65	0	83	0	1	.	chr1	201507491	CSRP1,AC096677.1	CSRP1,AC096677.1	HAVANA,HAVANA	0	0.999977865727334
chr1.203050009	5.84711627085943e-05	0.981240095134214	0.819246602180913	0.871748788813829	0.0997588188619917	0.000370577370822902	0.000177102595633443	-2.68466678663879	-0.00505263579823696	0.0498347227233169	-0.00371962986037261	0.0304054180542369	-0.695902794697388	3.72924564231937	2	0	81	0	81	0	0.206288568909783	.	chr1	203050009	PPFIA4	PPFIA4	HAVANA	2	0.999977865727334
chr1.173609932	9.13251070496573e-05	0.745286158567488	0.635939977025337	0.359953280911811	0.0318058891484827	0.00159710670321812	6.66568357407479e-05	-2.26455571539223	0.0732115645895473	0.105903692042696	-0.0211811535687047	0.0408003949751914	-0.633271857663904	4.14156707775633	6	0	77	0	77	0	0.86747917883326	.	chr1	173609932	AL139142.1,AL139142.2,ANKRD45	AL139142.1,AL139142.2,ANKRD45	HAVANA,HAVANA,HAVANA	6	0.999977865727334
chr1.1637149	0.000464697706350051	0.56606496055791	0.701641596419588	0.992225617723706	0.0267235613284019	0.00872201800160271	0.00164434153624699	-4.82298551823935	-0.125902262850124	-0.0851512705628871	-0.000225133126995348	0.0424112537010709	-0.508817460707355	3.23187183793047	2	0	81	6	75	0	0.999999999999975	.	chr1	1637149	CDK11B	MMP23B,CDK11B	HAVANA,HAVANA	2	0.999977865727334
chr1.101996432	0.000632149464646655	0.649856720979774	0.989044414223202	0.849188062565267	0.18347337725487	0.00179803108578139	9.14326627650603e-05	7.62122154198564	-0.107749341722127	-0.00338121096031122	0.00474405055967853	0.0268438362917682	-0.659976039038318	4.32403214483953	9	43	28	0	71	3	0.533895667869716	.	chr1	101996432	OLFM3	OLFM3	HAVANA	12	0.999977865727334
chr1.1737992	0.000518654468282544	0.850737483819394	0.767708464885891	0.558193829725946	0.113587542520947	0.00520095908796982	0.00246512247143368	5.78621547607378	-0.044866281933686	-0.0726896014336728	-0.0142793073655728	0.0319306933018158	-0.616230857742394	3.57209336400236	11	0	71	17	54	1	0.533895667869716	.	chr1	1737992	SLC35E2A	AL031282.2,AL031282.1,SLC35E2A	HAVANA,HAVANA,HAVANA	12	0.999977865727334
chr1.119033239	0.000546460435857469	0.364300787013573	0.515758608974787	0.48789345392241	0.197758706268026	0.0116508750620654	0.00449943008521292	-6.376600395895	-0.205987664434359	-0.149831377423578	-0.0161680161297224	0.0252380576187754	-0.520085758838213	3.18173750999738	8	0	74	34	40	1	0.756516768765477	.	chr1	119033239	WARS2	WARS2	HAVANA	9	0.999977865727334
chr1.146646218	0.000544901579226987	0.817522047264352	0.614533665330198	0.418517308682953	0.0211613201922529	0.0005296406484694	0.000326689210165748	-1.37650393104912	0.0509836663041287	-0.109714533643667	-0.0179204229010079	0.0443861376448479	-0.665384049556756	3.6279679439601	6	2	75	0	77	0	0.683988811063932	.	chr1	146646218	HYDIN2	HYDIN2	HAVANA	6	0.999977865727334
chr1.204380782	0.000573087723087512	0.98997277552516	0.648763217346467	0.817942404857234	0.126383075054378	0.0110682079542039	0.000350665557870468	-3.21086694354005	0.00312183117065643	-0.11336435449904	0.00579459408228699	0.032458990431532	-0.565945181635567	4.26738047871227	16	12	54	0	66	1	0.490542784997263	.	chr1	204380782	AL606489.1	PLEKHA6,AL606489.1	HAVANA,HAVANA	17	0.999977865727334
chr1.206865169	0.000466022801334983	0.893502184915666	0.799887228220311	0.926371853246757	0.0907515348635895	0.0139116004134326	9.00167644982601e-05	-12.5037247577757	-0.0298158733292556	-0.0561937297898145	-0.00214090518394109	0.032285680556203	-0.482217554108531	4.05706967666181	1	35	47	0	82	0	0.999999999999994	.	chr1	206865169	.	IL20	HAVANA	1	0.999977865727334
chr1.3638221	0.000591063673353027	0.563326785473618	0.757738591238591	0.470220117115081	0.089444650430827	0.0056010249096516	0.00397385417843445	-4.38915567981117	-0.13546224491627	0.0724095908582401	-0.0176880978198664	0.0349407805288204	-0.569166587737897	3.20518125708103	10	0	72	34	38	1	0.779213737411979	.	chr1	3638221	WRAP73	WRAP73	HAVANA	11	0.999977865727334
chr1.52771301	0.000211868717915505	0.387645473894645	0.953793953233566	0.57229469230578	0.116350238172303	0.00100496990237852	4.74052547930078e-05	4.44375410234994	-0.188290825598027	-0.0129052040366855	-0.0128723097196536	0.0292908749939441	-0.645326409497663	4.22124773144316	6	0	77	14	63	0	0.683988811063932	.	chr1	52771301	ZYG11B	ZYG11B,RPS13P2	HAVANA,HAVANA	6	0.999977865727334
chr1.43591092	0.000100094765303099	0.955850122942494	0.606364315264862	0.801702364492485	0.11551825392079	0.00144208543715962	0.00407674610916819	-10.3823299865523	-0.0126253569254178	0.119973326257499	0.00572583307845637	0.0301488237604146	-0.65063499259521	2.93233549325069	12	0	70	38	32	1	1	.	chr1	43591092	PTPRF	PTPRF	HAVANA	13	0.999977865727334
chr1.228611614	0.000197243939139945	0.361158894108995	0.235866191151417	0.495098385828874	0.316800026174175	0.00232156717524963	0.000156134128897328	2.22423694038176	-0.201717053255889	-0.265450429318615	-0.0150064162120042	0.0186094039527112	-0.598941827614313	3.69706926383989	10	1	72	1	72	0	0.762223406997529	.	chr1	228611614	.	RNA5S1,RNA5S2,RNA5S3	ENSEMBL,ENSEMBL,ENSEMBL	10	0.999977865727334
chr1.243055780	0.00018550975572344	0.835944908761267	0.853994659131609	0.250652757005319	0.0404686095048873	0.000103989745196572	1.48720244770355e-05	-7.27698500621039	-0.0453889758801286	0.0407812150660611	-0.0265294361826267	0.0388835423285324	-0.795863926427795	4.58206590880459	2	0	81	19	62	0	0.999999999999975	.	chr1	243055780	AL606534.4	SEPT14P21,AL606534.5,AL606534.4,LINC01347	HAVANA,HAVANA,HAVANA,HAVANA	2	0.999977865727334
chr2.55415759	0.000237251843843496	0.33953311026546	0.253018423770948	0.690498864682695	0.0282616967163334	0.000542761203477537	0.000526663319285076	7.61100992719774	-0.210427846303456	-0.262680463927923	-0.00925984830676297	0.0421421475137947	-0.692870825996331	3.59924454501164	3	0	80	25	55	0	0.309726711724947	.	chr2	55415759	CCDC88A	CCDC88A	HAVANA	3	0.999977865727334
chr2.127023000	0.00062249378148034	0.259783851687752	0.493452459390437	0.877457044311139	0.538498172552943	0.00304613035272697	3.67938553834542e-05	5.80801586853884	-0.266191262685835	-0.16424621230243	0.00372794980236634	0.0120376349572715	-0.617552894198124	4.34991610810168	4	0	70	26	44	9	0.251364399845827	.	chr2	127023000	.	AC012508.2,AC012508.3,AC012508.1	HAVANA,HAVANA,HAVANA	13	0.999977865727334
chr2.97757263	0.000632174986131914	0.67669118936531	0.967442127231916	0.462239645982987	0.114996857865797	0.0025817102720265	1.18853570038451e-05	9.39596363225657	-0.0918165671797318	-0.00911733024810173	-0.0169512595869891	0.0301480693002475	-0.595405833482233	4.84984273204579	0	0	82	19	63	1	0.65060240963856	.	chr2	97757263	TMEM131	TMEM131	HAVANA	1	0.999977865727334
chr2.91442427	0.00020212746013817	0.585999942351967	0.553621412019188	0.518999641663296	0.0848330701111902	0.0250657018303154	5.79938491342832e-05	11.6124223680124	-0.121758340466823	-0.133680978673129	-0.0150180743034485	0.0330306066466394	-0.446618780091293	4.19954106647674	7	50	25	0	75	1	1	.	chr2	91442427	.	.	.	8	0.999977865727334
chr2.238846865	0.000167589144794699	0.4035401520167	0.240710435501908	0.789477647466109	0.357748757250953	0.00377427922479083	6.34233814171779e-05	-7.19261522105958	-0.192483301687729	-0.282102315542937	-0.00606019268733253	0.0179964677737427	-0.585987946370539	4.01571365054861	4	39	32	0	71	8	0.0413095882900622	.	chr2	238846865	.	TWIST2	HAVANA	12	0.999977865727334
chr2.30655665	0.000444907866720993	0.145829497946085	0.400409478514501	0.684316684269384	0.194987463600142	0.0169829307958835	0.00295087769960505	3.27192926051062	-0.322265343650291	-0.187809544441143	0.0095277345002714	0.0244506851546022	-0.463454455408607	3.19839639525148	4	0	79	0	79	0	0.838936232735825	.	chr2	30655665	.	.	.	4	0.999977865727334
chr2.225228601	0.000417118082046149	0.724654817017272	0.653524294143497	0.34559317023941	0.27951801717857	0.00512440594719613	0.0433765428969247	-5.56407284089603	-0.0818356402403022	0.103525085002181	-0.0227021202423544	0.0210770798803532	-0.573073595585583	2.47200458114855	7	0	76	25	51	0	0.690784750610938	.	chr2	225228601	.	.	.	7	0.999977865727334
chr2.130139547	0.000621840226993287	0.211833546698166	0.330755346211353	0.38493737609585	0.232813355808965	0.0100896758173162	0.000931529712111858	3.87467891467364	-0.279381114453949	-0.223096508798808	-0.0201348127718077	0.0231592309781362	-0.505920889613479	3.38910909381067	1	0	82	10	72	0	0.999999999999994	.	chr2	130139547	CCDC74B	MED15P9,CCDC74B	HAVANA,HAVANA	1	0.999977865727334
chr2.63047481	0.000249746216669945	0.651615496470438	0.779597206027355	0.211438903875837	0.348517292594133	0.0155099350435653	3.13538981190887e-05	-13.0239005110887	-0.104049569959432	0.0661546557698642	0.0318450196797522	0.018361027163613	-0.483542999216445	4.47868521817801	2	45	27	0	72	9	0.153085415841206	.	chr2	63047481	AC007098.1	EHBP1,AC007098.1,OTX1	HAVANA,HAVANA,HAVANA	11	0.999977865727334
chr2.70907510	0.000329936947954381	0.402365178754843	0.945167441330202	0.752734835582815	0.461975788769973	0.00317369366154152	6.80089557301001e-05	-8.60109757310687	-0.192061945062028	-0.0160075637025695	0.00733784798424448	0.0141479213427542	-0.587557954533859	4.09057303777825	0	17	57	0	74	9	0.0284864756722003	.	chr2	70907510	VAX2	VAX2	HAVANA	9	0.999977865727334
chr2.3443815	0.000153371587903632	0.995672089318239	0.823885780144195	0.847108920447119	0.175756481025296	0.000931159429093328	0.000160372440049751	11.3821262923792	-0.00124236087707651	0.0498507380645752	0.00453608036494639	0.0258573883400667	-0.670120790453886	3.84967222308398	2	0	78	41	37	3	1	.	chr2	3443815	TRAPPC12	TRAPPC12	HAVANA	5	0.999977865727334
chr2.96223225	0.00037413598688814	0.113368996682993	0.720344850058508	0.783289588721312	0.44762075268277	0.00217778409805355	0.000154993500879558	3.83177461431398	-0.357183626686173	-0.080744170765636	-0.00620224649605548	0.0148759688637387	-0.601983568645166	3.99622883827643	9	0	73	19	54	1	0.64192130372706	.	chr2	96223225	STARD7-AS1	STARD7-AS1	HAVANA	10	0.999977865727334
chr2.17815745	0.000639311110591139	0.313915808469593	0.61555207881575	0.869290171188692	0.197535800685771	0.000851224816034699	0.000712188128429399	1.91452693313339	-0.215303799530289	-0.109181301172339	-0.00367916389674469	0.0239407991793218	-0.63753078512583	3.35198322033897	3	1	79	0	80	0	0.531295915368786	.	chr2	17815745	.	MSGN1	HAVANA	3	0.999977865727334
chr2.206217769	0.000381960750918265	0.318607248717552	0.58701718269852	0.550346975434345	0.126976432305691	0.000874291537131208	4.03915728009053e-05	-3.59372628574131	-0.219374675030965	-0.120384796255068	-0.0136601250756133	0.029166650041984	-0.661182107434184	4.33358580882141	0	4	78	0	82	1	0.999999999999994	.	chr2	206217769	GPR1,GPR1-AS	GPR1,GPR1-AS,RN7SKP200	HAVANA,HAVANA,ENSEMBL	1	0.999977865727334
chr2.3242245	0.000158307065119362	0.63221986305115	0.971563563641057	0.777353018790362	0.211554776984625	0.0151952238259403	0.000518418892818733	6.07428913618494	-0.104869737658571	-0.0077359292315015	-0.0064501297882325	0.0238860609841093	-0.471079592153246	3.49859646142149	0	0	82	4	78	1	0.65060240963856	.	chr2	3242245	EIPR1	EIPR1	HAVANA	1	0.999977865727334
chr2.176269202	0.000602787686198041	0.119915694170178	0.773143192321109	0.503738255326918	0.0961747664934095	0.00887680353135399	5.16466336417352e-05	-19.2128968703173	-0.348346165665424	-0.0641366444059778	-0.0153990288484656	0.0318432767182876	-0.507542045582705	4.32037310281829	1	56	26	0	82	0	0.65060240963856	.	chr2	176269202	.	MTX2	HAVANA	1	0.999977865727334
chr2.74442260	0.00011316418982077	0.17973235799457	0.864093741187883	0.796342822883336	0.173548233039954	0.0214961051381364	4.22242856572212e-05	-12.0787795271688	-0.301677642783626	0.0379559315672432	0.00640466512737065	0.0264148395794827	-0.451257077056436	4.39881610564241	2	51	25	0	76	5	0.891573873590823	.	chr2	74442260	RTKN	RTKN	HAVANA	7	0.999977865727334
chr2.128494372	7.17488349482153e-05	0.0358183742645256	0.708409521493786	0.691303943728164	0.0186793770853127	0.00283810072951987	3.26989454416131e-05	3.60172200483893	-0.475512047836351	-0.0849714673791533	-0.00959244019521246	0.0453763680981781	-0.590717436842044	4.43468172706841	10	0	73	5	68	0	0.0900626641852567	.	chr2	128494372	.	.	.	10	0.999977865727334
chr2.121526304	0.000410111791266612	0.337520805346259	0.91172948578127	0.58469068807859	0.046894686909048	0.0490812054878172	0.00996347945720678	2.2376214525835	-0.220633727009646	-0.025488829841853	-0.0128565894644649	0.038665305998573	-0.401146321764356	2.90979021078837	13	0	70	0	70	0	1	.	chr2	121526304	CLASP1	CLASP1,AC012447.1,RNU4ATAC	HAVANA,HAVANA,ENSEMBL	13	0.999977865727334
chr2.11670565	0.000239033310313679	0.213895709006261	0.766930849802766	0.434990533731725	0.309936287800594	0.0926724660042938	0.000764337834291098	6.61104704225547	-0.269615327833954	-0.0638600817821439	-0.0175786786272229	0.0193437006990096	-0.326940262918413	3.34568661003159	0	0	82	28	54	1	0.999999999999994	.	chr2	11670565	.	NTSR2,AC110754.1,AC106875.2	HAVANA,HAVANA,HAVANA	1	0.999977865727334
chr2.241210290	0.000406561396069392	0.511731547830309	0.65171535751459	0.453634305889464	0.0154405930964567	0.000203224738600041	6.43728861279539e-05	-4.79029596594729	-0.141892838337437	0.0992811225654885	-0.017101133526419	0.0473967886922531	-0.732184541526799	4.19449089251084	2	0	80	16	64	1	0.999999999999993	.	chr2	241210290	ANO7	ANO7	HAVANA	3	0.999977865727334
chr2.150715898	8.98477044829582e-06	0.854506416233117	0.536718718699539	0.811144679586338	0.163812389548026	0.00196269659631512	5.92614199167256e-05	8.81241999004693	-0.0418802431726138	-0.140280352692953	-0.00545218548552327	0.0261814657549409	-0.612531801104931	3.96932322611159	4	0	70	21	49	9	0.127209078125566	.	chr2	150715898	.	.	.	13	0.999977865727334
chr2.120912153	0.000299770524809091	0.355123859228402	0.515852147905273	0.446081542976742	0.176312737080617	0.010017370547064	0.00036830427842933	2.21588953164204	-0.199712913140903	-0.142223845166078	-0.0173168108846922	0.025599110346158	-0.494303638809566	3.59422948010348	0	0	83	0	83	0	1	.	chr2	120912153	GLI2	GLI2	HAVANA	0	0.999977865727334
chr2.127700667	0.000271877907711338	0.397494169111791	0.954452495619389	0.444578653701738	0.076625685501215	0.00104819674693604	0.000716437319888874	5.0730199214139	-0.193117048622288	0.0129070768275561	-0.017998761473253	0.0343992283420926	-0.662775842128123	3.54189714238387	2	24	55	0	79	2	1	.	chr2	127700667	.	WDR33,SFT2D3	HAVANA,HAVANA	4	0.999977865727334
chr2.11670245	0.000258212562721131	0.527655348617486	0.480752898165326	0.932529841288437	0.0398253357158958	0.000814682819956177	0.00217543486871934	2.39542762695177	-0.135205033415115	-0.157080437927421	-0.00191786226584621	0.0388481905762303	-0.659019242269368	3.05052782539166	6	8	69	0	77	0	0.310454848104976	.	chr2	11670245	.	NTSR2,AC110754.1,AC106875.2	HAVANA,HAVANA,HAVANA	6	0.999977865727334
chr2.73643110	0.000287297133131735	0.1210343829398	0.754159619327085	0.527959188201262	0.0369626504580283	0.00605839592146711	0.000302074225836685	2.49116022115478	-0.370626032480712	-0.0755387019944384	-0.0165291545215263	0.0424833843726915	-0.577500469962423	4.03039803774168	13	0	70	0	70	0	0.410839832484997	.	chr2	73643110	ALMS1P1	NAT8,ALMS1P1	HAVANA,HAVANA	13	0.999977865727334
chr2.239195527	0.000303703678853654	0.249908223291469	0.648111867425355	0.748618388441443	0.311753099954627	0.000812758989884374	0.000267790202586964	7.8198279222685	-0.249795536002505	-0.0999180914396719	-0.00741807893134946	0.0193766312077236	-0.655250957559627	3.69152391818083	0	0	82	25	57	1	0.65060240963856	.	chr2	239195527	HDAC4,AC017028.2	HDAC4,AC017028.2	HAVANA,HAVANA	1	0.999977865727334
