methyl	methyl.p	arm2.p	arm3.p	BMI.p	age.p	expose.p	PC1.p	methyl.beta	arm2.beta	arm3.beta	BMI.beta	age.beta	expose.beta	PC1.beta	NAs	zeros	non.zeros	ones	non.ones	outliers	diff.miss	ME	Chr	pos	genes	genes_flanking	genes_type	total.NAs	methyl.fdr
chr1.3519607	2.28517904872661e-05	0.879285287072538	0.291183448431476	0.449180276318542	0.132522603075575	0.0158419243836759	0.150305694417659	5.58726354050401	-0.0310800939677828	-0.222121479666155	-0.0163166975508137	0.0269331744505517	-0.434887330991073	1.32675232493448	0	0	83	2	81	0	1	.	chr1	3519607	MEGF6	MEGF6	HAVANA	0	0.103942939279043
chr1.192952879	2.80207827623974e-05	0.523592941674937	0.298325723572148	0.698202172467138	0.243893233429364	0.0171196951389834	0.226723784078336	2.24693358678071	-0.132915093917274	-0.219360049109909	-0.00843518634153356	0.021075268611602	-0.430714012010084	1.11793082794398	0	0	83	0	83	0	1	.	chr1	192952879	AL390957.1	AL390957.1	HAVANA	0	0.108795199804182
chr1.37575559	3.53769748050195e-05	0.939584930512786	0.206683335685668	0.815674659891939	0.0227597052942342	0.0198878958247783	0.068958724424758	3.43123735472572	0.0153224121005852	-0.267373786494407	-0.00504178385079909	0.0414742325087667	-0.413718149541278	1.82072248112675	9	0	74	6	68	0	0.756516768765477	.	chr1	37575559	GNL2	GNL2	HAVANA	9	0.112334467541406
chr1.41479105	4.43121206174586e-05	0.243448386989782	0.803644270581307	0.308905943493888	0.277869896187001	0.00766317248141634	0.638948408269645	2.83672054993756	-0.255185783225647	-0.051662286410324	-0.0219951600745688	0.020226556273091	-0.495094957099519	0.484024087210467	2	0	81	1	80	0	0.999999999999975	.	chr1	41479105	EDN2	EDN2	HAVANA	2	0.116758630384538
chr1.8324683	3.5239745846694e-05	0.945661348942441	0.814047041268545	0.798630355266304	0.145005641515179	0.0489976717890462	0.100749421331193	-3.11793826237672	0.0141840412851697	-0.0486126783492174	-0.0056304985981436	0.0263648993863062	-0.358604470893156	1.52624500452761	0	4	78	0	82	1	0.65060240963856	.	chr1	8324683	SLC45A1	SLC45A1,RF00019	HAVANA,ENSEMBL	1	0.112281398975666
chr1.111222236	6.31673324273322e-05	0.578051335874509	0.523891515485283	0.878881392049041	0.321678538718929	0.0484330215686696	0.190529282936114	4.17099196802045	-0.124116903308389	-0.141536345385819	-0.00359947352819181	0.0189968734396227	-0.380378019293152	1.40200016345555	6	0	76	3	73	1	0.551776896240237	.	chr1	111222236	CHI3L2	CHI3L2	HAVANA	7	0.121190119664852
chr1.38040790	3.11313816431362e-05	0.951914479718851	0.199054028954381	0.876870679254724	0.217323472754536	0.0300709485822764	0.240604671839221	-3.74299982291171	-0.0123732484168379	-0.275320764126501	-0.00340237200506962	0.0222991018687355	-0.391863804322246	1.08698286333816	0	4	79	0	83	0	1	.	chr1	38040790	.	POU3F1	HAVANA	0	0.108795199804182
chr1.206896329	5.35885884320145e-05	0.987446613247102	0.358556249880939	0.47270325299004	0.144007977233051	0.00756628601334581	0.071601408009427	3.99288765004244	-0.00326696013852228	-0.197274032817489	-0.0157779215950649	0.0266657608862612	-0.492783508877689	1.74160930435551	1	0	82	8	74	0	0.65060240963856	.	chr1	206896329	.	IL24	HAVANA	1	0.118559788386691
chr1.1053876	4.5240359512803e-05	0.629484787263869	0.930863329111694	0.113002647534626	0.190940555036786	0.0102528149414376	0.119253790724895	8.65690548877732	0.0988405035579259	0.0180930959031815	-0.0349211072353516	0.0235046475446466	-0.466809098000369	1.4405993066619	0	0	82	10	72	1	0.65060240963856	.	chr1	1053876	AGRN	AGRN,AL645608.5	HAVANA,HAVANA	1	0.116758630384538
chr1.2180640	4.92454881654187e-05	0.483033872724578	0.12486106361248	0.669572226202329	0.0477075589581634	0.0910243233331509	0.169473540102625	1.81956543288699	-0.147050729682211	-0.333068090292343	-0.00931894640308052	0.0358626229712109	-0.308913417144283	1.28930449152111	2	0	81	0	81	0	0.539817807816624	.	chr1	2180640	PRKCZ	PRKCZ,PRKCZ-AS1,FAAP20	HAVANA,HAVANA,HAVANA	2	0.117235485771465
chr1.2892309	6.61486121632636e-05	0.782387615591189	0.0865598224629993	0.299676442511339	0.227991076396786	0.0489948219570699	0.663895300725008	3.29943235958721	-0.0618988156729547	-0.409787115358725	-0.0235332954719711	0.0231047667206868	-0.379910560856203	0.427139652814365	3	0	76	9	67	4	0.99999999999998	.	chr1	2892309	.	.	.	7	0.121830869376625
chr1.143717733	4.13491195994839e-05	0.411107143265919	0.0857432380989153	0.946585110420181	0.614659253912173	0.0859001448216619	0.13462753399187	-2.37696931976048	-0.177617088118681	-0.394251963996261	-0.00154928055442106	0.0092387729528072	-0.323711696040932	1.40633001543396	12	3	68	0	71	0	0.0678624103480284	.	chr1	143717733	.	RNU1-92P	ENSEMBL	12	0.116758630384538
chr1.67710751	5.0470501345251e-05	0.790866886679212	0.335425417137519	0.498142002070618	0.069415968332543	0.0207331458797217	0.122073541800414	1.95161771953145	-0.0549917926308863	-0.198321527345997	-0.0141523666255497	0.0315434443822084	-0.418145026506201	1.38271597422451	4	0	79	0	79	0	1	.	chr1	67710751	GNG12	GNG12	HAVANA	4	0.117421718491971
chr2.219330177	3.52617500487981e-05	0.646329410218561	0.308620219805036	0.411556004707514	0.016046864056487	0.147346636481361	0.496953997409792	2.36796192955696	-0.104769456071771	-0.232273733640305	-0.0186932820054166	0.0462615504892672	-0.287280100512866	0.662544605772208	8	0	75	0	75	0	1	.	chr2	219330177	RESP18	RESP18	HAVANA	8	0.112281398975666
chr2.238890936	5.7456836716332e-05	0.663526149237618	0.440488282505516	0.5494033317797	0.0761299986440347	0.0352905691745772	0.0859433342865956	2.37535180871493	-0.0908248857668469	-0.162461008284968	-0.0130855573428606	0.0320807929577625	-0.383257617715512	1.60963745947829	0	0	83	0	83	0	1	.	chr2	238890936	TWIST2	TWIST2	HAVANA	0	0.11989300423992
chr2.3465612	6.00290779960076e-05	0.891323206659391	0.97982737594668	0.91852034898701	0.267470561804713	0.00451809316356184	0.0234226609575375	2.61815310004629	0.0292768349732601	-0.00554270784202221	0.00234153523184603	0.020665333748066	-0.544363772502	2.29693115151087	3	0	80	0	80	0	0.769908903908311	.	chr2	3465612	TRAPPC12	TRAPPC12	HAVANA	3	0.121190119664852
chr2.238891026	4.96475722161157e-05	0.72723188535004	0.234288610472882	0.745573180279407	0.125820583411682	0.018782488478495	0.0720010582533857	3.1638194990777	-0.0724612860826482	-0.255335146215347	-0.00712758795938344	0.0276731488957288	-0.427419063165777	1.68702134000851	0	0	83	3	80	0	1	.	chr2	238891026	TWIST2	TWIST2	HAVANA	0	0.117235485771465
chr2.235958736	7.73327549382152e-07	0.595858372365634	0.393790819885845	0.562047212627199	0.0558442815492959	0.240290031560286	0.0306496187909442	4.71683331599678	-0.106679639337749	-0.176612065280619	-0.0121916174669554	0.0335532099486878	-0.212389110006716	1.96422439209798	3	0	80	7	73	0	0.531295915368786	.	chr2	235958736	AGAP1	AGAP1	HAVANA	3	0.0761992082777729
chr2.91722605	1.04603796727317e-05	0.552200655501086	0.440106811081251	0.529405940806202	0.041586156303419	0.00584372379868707	0.558419311852551	7.30940973256418	0.133857906872873	-0.17415843007889	-0.014795307695401	0.0393929532223398	-0.536336724063971	0.564159389081603	0	0	73	1	72	10	0.0694165970794187	.	chr2	91722605	.	AC027612.4	HAVANA	10	0.0967906627768385
chr2.120470196	1.25577267105462e-05	0.833452475552241	0.679871536393249	0.537797139600637	0.4101683765756	0.13028844125726	0.797896069348871	2.45891738317946	0.0442744954730816	-0.0885823786882473	-0.0134814277850619	0.0153884268572716	-0.282684118402547	0.27038619256047	4	1	78	0	79	0	0.539817807816635	.	chr2	120470196	.	LINC01101	HAVANA	4	0.096971837492501
chr2.74206447	3.52934185710433e-05	0.469628069136381	0.0934429395010825	0.656232784765801	0.106242436172927	0.0466666639742681	0.344336659460315	1.92571374363292	-0.165603144554504	-0.401731837487971	-0.0103122177553847	0.0320983501658712	-0.388097285006738	1.18106901029075	12	0	71	2	69	0	0.924467857535698	.	chr2	74206447	MTHFD2	MTHFD2	HAVANA	12	0.112281398975666
chr2.219484971	4.09191884424842e-05	0.46178809016339	0.284757193207703	0.381184329336204	0.155807019140452	0.00639445805357075	0.300925614747747	-11.0665753068196	-0.158407741520797	-0.230985614834124	-0.0199819959248831	0.0263142236143376	-0.506613352966836	1.11896981481696	4	47	31	0	78	1	0.192245053074287	.	chr2	219484971	SPEG,AC053503.1	SPEG,AC053503.1	HAVANA,HAVANA	5	0.116302095999514
chr2.177602931	3.40537104275237e-05	0.297148182243575	0.0443627723962059	0.622272796116266	0.0124060526236972	0.0244657344183093	0.205909197979005	2.42034981922777	-0.215852873582482	-0.433410740962712	-0.0102644321533086	0.0438077300791154	-0.396515560935959	1.12984631738566	2	0	81	0	81	0	0.999999999999975	.	chr2	177602931	.	AC073834.1	HAVANA	2	0.111265424843477
chr2.868824	2.72989376862982e-05	0.985628054760221	0.310749520096567	0.611816697082282	0.361648731271467	0.0528101244910953	0.99498128577274	1.9860399132648	0.00392373958180948	-0.224079367251012	-0.0114516227556033	0.0169583928963462	-0.381292831964925	0.00728411436909686	10	0	73	1	72	0	0.916456872728902	.	chr2	868824	.	LINC01115	HAVANA	10	0.108558690797522
chr2.28413165	1.50368464737558e-05	0.643172217143857	0.5762963576633	0.717411925551352	0.172934430002635	0.00111334294700246	0.0229000078607858	3.44941796761752	0.0920774711887208	-0.116379827308501	0.00755277801598337	0.0243038021356622	-0.582137777158702	2.26874164977539	10	0	73	6	67	0	0.490258395757894	.	chr2	28413165	FOSL2	FOSL2	HAVANA	10	0.0981404330277979
chr2.19462035	1.53475673250756e-05	0.304825748174398	0.419481184318701	0.468573874161284	0.306923558772344	0.00228413919194066	0.0151798045812665	2.96697626920104	-0.219121309693554	-0.168004535628115	-0.0157293769121195	0.0182173448022608	-0.555991023811088	2.27986952694152	2	0	81	0	81	0	0.999999999999975	.	chr2	19462035	AC010096.1	AC010096.1	HAVANA	2	0.0981404330277979
chr2.239578186	7.01844444815579e-06	0.71045131706961	0.119155475347604	0.59761160755143	0.0459242815723785	0.0897887407029356	0.124329004630199	2.28356622739064	-0.0762201523175438	-0.338101171158441	-0.0112998841038974	0.0355349079998235	-0.308298254017929	1.41008001265337	2	0	81	1	80	0	0.999999999999975	.	chr2	239578186	.	AC079612.1	HAVANA	2	0.0884795807394233
chr2.128494371	4.23536881963067e-05	0.586426338586844	0.742139277319639	0.952621158140883	0.211134440174906	0.0125846484569245	0.0453646363278887	3.10211371002216	0.113612494897579	-0.0682845346243642	-0.00131398891447609	0.0226544663028099	-0.459169409304203	1.88936838259786	1	0	82	2	80	0	0.65060240963856	.	chr2	128494371	.	.	.	1	0.116758630384538
chr2.3657682	5.21716746301805e-05	0.490006303550972	0.481497452987513	0.845631691847905	0.0998078937158429	0.0151558823085164	0.321924640940369	2.78508703397781	-0.145581924496956	-0.147710332960196	-0.0043001919917208	0.029739799066118	-0.442517885252293	0.926063043894202	0	0	83	0	83	0	1	.	chr2	3657682	.	ALLC	HAVANA	0	0.118559788386691
chr2.119265363	4.83142077261075e-05	0.48203463819233	0.578110072066671	0.553605517269101	0.0795907915146843	0.0537986370260585	0.0259510751083146	-12.6929918738273	0.150693490213944	-0.118878938291516	-0.0129229023072573	0.032409449063074	-0.365332266541482	2.353110664873	4	45	33	0	78	1	1	.	chr2	119265363	STEAP3,STEAP3-AS1	STEAP3,STEAP3-AS1	HAVANA,HAVANA	5	0.116758630384538
chr2.61180141	3.63094546811184e-05	0.596871760366936	0.504679158734892	0.942051241673705	0.170651181851089	0.0136302799572852	0.1003192232507	2.37906922011181	-0.11010764271719	-0.139158155283621	-0.00160561156825284	0.0247343350749367	-0.447710756530293	1.52865332646506	0	0	83	3	80	0	1	.	chr2	61180141	AHSA2P	AHSA2P	HAVANA	0	0.113528997487183
chr2.3449425	1.32356574569896e-05	0.690780432091222	0.107336582735264	0.580061568150436	0.00711852756824299	0.0037130907638075	0.103502236346791	3.17088947390317	-0.0819078973885366	-0.349781075529914	0.0125006284073188	0.0494944188525513	-0.532351888568927	1.48849262297223	4	0	79	1	78	0	0.539817807816635	.	chr2	3449425	TRAPPC12	TRAPPC12	HAVANA	4	0.0974067457546621
chr2.174663697	3.23554415304934e-06	0.775385511678921	0.408581948551464	0.545943034304957	0.0110904744630695	0.0207506649178705	0.0662411234142597	2.6333562202062	0.0569485854162493	-0.167827853289848	0.0135732771935091	0.0450858899243862	-0.408880879184188	1.65346818242578	2	2	79	0	81	0	0.999999999999975	.	chr2	174663697	AC010894.3,WIPF1	AC010894.3,WIPF1	HAVANA,HAVANA	2	0.0829296178117843
chr2.3470063	6.46662302397111e-05	0.610560138517423	0.332434654329332	0.947646773583147	0.0642247654790376	0.142321492033246	0.133523387810164	3.15894638257584	0.117719608507669	-0.231891202182152	-0.00157405345603852	0.0376866004578173	-0.29566096687693	2.02405052294888	13	0	70	6	64	0	0.697587741344733	.	chr2	3470063	TRAPPC12	TRAPPC12	HAVANA	13	0.121272297931303
chr2.219444701	5.25409062175259e-05	0.624397701681855	0.0462415552161623	0.653112274371127	0.0204897462123214	0.0214425399481912	0.463738316574452	1.78284695230769	-0.109636249927108	-0.4789791428932	-0.00996579215311027	0.0436603818604947	-0.454810211391715	0.885772314691365	14	0	69	0	69	0	0.503035854943154	.	chr2	219444701	SPEG	SPEG	HAVANA	14	0.118559788386691
chr2.239003881	3.61588201677509e-05	0.748198830817182	0.147449517139684	0.593849160781379	0.0145212907856821	0.0277091596569412	0.19945037118879	2.2733807596881	-0.0711473385083532	-0.345272460387222	-0.0129879709659911	0.0476466836205395	-0.436079729648701	1.38911555832415	11	0	71	0	71	1	0.117045301713851	.	chr2	239003881	.	.	.	12	0.113317627316123
chr2.240816708	2.93553115126586e-05	0.423134039747869	0.0927623763538706	0.101496368305775	0.018029355212126	0.0026783488522487	0.0653962770244286	2.50644896234563	-0.176658551068319	-0.36824446531351	-0.0350303208919291	0.0425234096314472	-0.569342025495882	1.68990884459832	9	0	74	1	73	0	0.619557451196018	.	chr2	240816708	KIF1A	KIF1A	HAVANA	9	0.108795199804182
chr2.235938399	4.10456168999863e-05	0.502030614197315	0.145391912208761	0.385198654351762	0.0120264582091152	0.0335871297357595	0.423111167761591	6.10482986915286	0.139941805134071	-0.323580409604283	0.0190062116624329	0.0463828435058391	-0.404630917178667	0.811485329041591	14	0	69	30	39	0	0.215933470175831	.	chr2	235938399	AGAP1	AGAP1	HAVANA	14	0.116464372602655
chr2.233753772	6.54384718520235e-05	0.358265289822911	0.120001735244048	0.0992834589477922	0.103830282290745	0.234463243373521	0.430418504881915	2.64140893023484	-0.197250316540553	-0.345667291611366	-0.0367242000216791	0.0294802540430584	-0.222829607818949	0.743337293422295	0	0	83	0	83	0	1	.	chr2	233753772	UGT1A8,UGT1A10,UGT1A9,UGT1A7,UGT1A6,UGT1A5,UGT1A4,UGT1A3	UGT1A8,UGT1A10,UGT1A9,UGT1A7,UGT1A6,UGT1A5,UGT1A4,UGT1A3,AC114812.4,AC114812.1	HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA,HAVANA	0	0.121748146452995
chr2.160920894	6.38056182827254e-05	0.528215041342176	0.0857455955725894	0.593057318122478	0.0620267850746343	0.298005587325651	0.315655260734189	1.98200162306627	-0.142002518666097	-0.400350866584003	-0.0120963829129677	0.0349407443743372	-0.204990480317858	0.964920011402862	10	3	70	1	72	0	0.405121522674176	.	chr2	160920894	.	.	.	10	0.121190119664852
chr2.239578142	6.08432356550067e-05	0.822969098844024	0.307032189287077	0.627059675103128	0.124731110801436	0.0160191439868112	0.0892021988349244	2.46725969559364	-0.0464445694434449	-0.217785776862569	-0.0106528606620302	0.0278236653680799	-0.439561122725791	1.59366657449663	0	0	83	3	80	0	1	.	chr2	239578142	.	AC079612.1	HAVANA	0	0.121190119664852
chr2.27082690	3.30497775142035e-05	0.342191128167693	0.177978172507429	0.329128697087602	0.0628727979580041	0.153302787154294	0.0928234614808479	2.44423201610015	-0.202022796949622	-0.290371804556154	-0.0211367280871964	0.0334249321700849	-0.262008051052206	1.56270300370824	0	0	83	1	82	0	1	.	chr2	27082690	EMILIN1	EMILIN1,KHK	HAVANA,HAVANA	0	0.110809966919343
chr2.231615149	4.82375702456582e-05	0.933404583716342	0.754811593502226	0.226516639864547	0.037549507669074	0.0280051044683157	0.0677932216228269	-9.47355958742539	-0.017425106656256	-0.0656925999789	-0.0267667159662202	0.0378809479367651	-0.404949335323787	1.72415556677788	0	34	48	0	82	1	0.999999999999994	.	chr2	231615149	.	.	.	1	0.116758630384538
chr2.167716177	9.94234988777335e-06	0.288507697076758	0.199975597454961	0.208711484944352	0.032859885832655	0.0187028913307072	0.325702438022113	2.69800827027409	-0.223305335530705	-0.270361829092389	-0.0271271080213652	0.0387106674053381	-0.427695333893696	1.10730051752765	7	0	76	7	69	0	0.891573873590823	.	chr2	167716177	.	CTAGE14P	HAVANA	7	0.0967906627768385
chr2.65665128	6.67819059317842e-05	0.718313315213134	0.347121987558547	0.40959267035582	0.0920250032538007	0.0192364946363122	0.203191992724901	3.28487825083897	-0.0807976974900045	-0.212496733136643	-0.0187411441242025	0.0312939804942172	-0.454945559722289	1.33274175496746	2	0	78	5	73	3	0.00965113929010236	.	chr2	65665128	AC007389.1	AC007389.1,KRT18P33	HAVANA,HAVANA	5	0.12206504314874
chr2.73754101	7.02171484088946e-06	0.209696813792796	0.0307056190549579	0.607781047642731	0.176914753439902	0.171844954114815	0.594250221371096	2.75816830928536	-0.26920436951193	-0.481098387238366	-0.0110633114137393	0.0241321692442128	-0.251264155496954	0.593500428248408	10	0	73	4	69	0	1	.	chr2	73754101	.	AC092653.1	HAVANA	10	0.0884795807394233
chr2.49155021	5.46035298099465e-06	0.795144004518249	0.0378028224970744	0.244283806585389	0.137981552308412	0.176884806903191	0.111268509012178	2.51156472704474	-0.0509412902611575	-0.437235774482597	-0.0238793401415185	0.0254058856594627	-0.239176905860525	1.38279273330367	10	0	73	0	73	0	0.490258395757894	.	chr2	49155021	AC009975.1	AC009975.1,FSHR	HAVANA,HAVANA	10	0.0865292349473068
chr2.239578088	1.33163573709894e-05	0.718495155459737	0.463600369202228	0.823150163587639	0.149533306796312	0.0127342133860222	0.114922816509338	2.34956442009334	-0.0735844010529766	-0.151106070072704	-0.00483705854172079	0.02564790045152	-0.44653486189009	1.44601022487936	0	0	83	5	78	0	1	.	chr2	239578088	.	AC079612.1	HAVANA	0	0.0974067457546621
chr2.48112973	7.58354168307196e-06	0.482612911414177	0.0353602496082076	0.709736791355002	0.161172452265564	0.00469543536980094	0.1143142976192	2.60371000137746	-0.140056313998389	-0.450912130693495	-0.00764538457490226	0.0247939306977292	-0.497034451436405	1.5306191127927	8	0	75	9	66	0	0.0484219791815287	.	chr2	48112973	AC092650.1	AC092650.1	HAVANA	8	0.0897081178040986
chr2.174965755	3.44368002035784e-06	0.802948127133248	0.19215168173449	0.340304250050376	0.0655823034325002	0.0423535983909352	0.324979612299668	3.28611278250868	-0.0503287504740207	-0.271301798130642	-0.0200702624683877	0.0323640867536605	-0.359033075028994	0.890333138465636	0	0	82	2	80	1	0.999999999999994	.	chr2	174965755	CHN1	CHN1	HAVANA	1	0.0829296178117843
chr2.97728456	4.21298663928151e-05	0.924177197675329	0.27189378575656	0.264830198850079	0.376725214134432	0.00858283546176525	0.0672488706292876	2.41430167672874	-0.0197992887382134	-0.230055087853722	-0.0241485856883577	0.0159939327150973	-0.489085684962543	1.67921183910018	4	0	79	1	78	0	0.384719365265941	.	chr2	97728456	ZAP70	ZAP70	HAVANA	4	0.116758630384538
chr2.239578152	9.63887595858094e-06	0.354059656061439	0.177360572632603	0.579012757334309	0.0294205485086926	0.0281463372195061	0.0500664521644553	2.53300983740806	-0.192903617368665	-0.284833229426957	-0.0118576114929529	0.0387137193597263	-0.390777141582032	1.80635956404696	0	0	83	3	80	0	1	.	chr2	239578152	.	AC079612.1	HAVANA	0	0.0967906627768385
chr2.157325649	5.01120841050021e-05	0.535209397564969	0.22210319703738	0.481770091545907	0.0485618405014616	0.0162282306325635	0.214013282137866	2.09275962140118	-0.131805262776395	-0.265798928791235	-0.015397458060003	0.0359563133637156	-0.443394763206379	1.16566782923154	1	0	82	1	81	0	0.999999999999994	.	chr2	157325649	ERMN	ERMN	HAVANA	1	0.117235485771465
